@relation art-24-weka.filters.unsupervised.attribute.NumericToNominal-R18

@attribute att0 numeric
@attribute att1 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute class {0,1}

@data
2.63959,-3.461153,-0.376869,1.26762,1.122045,-0.423169,0.611634,0.2455,-2.614256,0.693145,0.005199,-1.493495,-0.454515,-1.237925,-1.730366,-3.265068,-0.566366,1
2.679874,2.373114,3.386336,-0.048533,2.750255,-2.331467,0.751856,4.273975,1.826373,-5.789305,0.221179,1.446956,-0.02353,-2.559803,-0.217713,0.583938,-0.324517,0
1.889999,-0.753459,2.308129,-3.840528,3.854432,1.27985,-1.286884,1.156667,-0.0009,1.124387,-2.521579,-5.09106,-2.839877,-0.489242,1.294377,-1.514735,2.64418,0
0.200364,3.941275,6.204048,-0.352919,2.638023,-0.72215,0.537132,3.046438,0.727655,-9.955106,1.599577,4.447632,-0.796351,-6.35722,0.733787,3.908931,0.263745,0
0.385222,2.076698,2.540823,0.630763,5.738058,0.624037,1.380014,-0.632874,3.569687,2.033235,-1.790089,-1.142811,-0.74281,-0.725323,1.503986,-1.614349,-0.930074,0
-2.283961,1.319182,-0.543358,-2.168957,-3.095104,-4.175379,-6.193689,3.994951,-0.881642,-0.724206,5.258291,1.978329,-5.705552,3.817211,-2.087151,0.130124,-4.036344,1
2.545034,-0.327778,3.842913,-0.84995,2.697072,-0.806889,-0.59548,2.398077,-0.70088,-3.064101,-1.756654,-0.275402,-1.755577,-2.593859,0.790521,0.547369,1.866267,0
3.844037,0.869527,-1.391285,-1.546927,0.658936,-1.797757,3.017075,-1.237735,1.148329,1.434467,-5.056422,1.364771,1.73156,1.31961,0.832174,-4.963051,-4.888718,0
-4.152956,-0.590932,-3.000734,2.008478,-2.062251,-2.889189,2.03765,-1.502674,-3.0324,2.516426,0.348633,-3.748524,-4.179455,-3.073822,-0.585425,-2.401892,-3.520395,0
0.53385,-0.549055,-0.739905,2.835138,2.658582,-1.828273,-0.100947,0.744508,1.071245,0.034702,-0.858184,3.360512,-0.403667,-1.813576,-1.244,0.838052,0.195873,1
1.23984,3.019121,-0.397299,-0.851474,2.035272,-0.214121,-0.429903,3.91458,-2.403083,0.965687,-2.16711,-0.533899,1.161282,1.9539,-0.358834,0.281094,-0.547646,0
-0.864826,-1.07593,0.805325,0.895096,-6.055499,1.561096,-0.870403,0.586924,1.263967,1.541282,-0.182605,0.258233,7.284199,-3.372478,-0.43793,1.783131,-1.793877,1
0.858565,0.510477,4.24457,-2.796224,-0.991773,-1.054858,2.147525,-2.437442,2.423434,-2.470396,-2.756669,0.138368,-2.803644,-2.451274,2.438355,-1.689517,1.032455,0
4.113751,0.386021,-1.022014,-0.62488,2.620891,0.413838,0.909974,2.48097,-1.430093,-2.313385,0.610773,-2.119442,-1.31607,-1.785383,-2.236033,-1.498084,0.766851,0
-0.19538,0.942807,3.65748,-2.834593,2.203637,1.163446,3.33714,-1.166444,0.730523,-2.598024,-2.565898,-0.36479,-1.105221,0.038306,3.631564,-0.092877,-2.15105,0
1.103525,1.600398,3.843639,1.297006,-3.403452,-1.871553,-2.802753,-0.814515,-3.330294,-4.039249,1.486689,-8.328217,-2.481728,1.945304,-1.364664,-0.833194,1.208789,1
3.378168,-2.326047,0.085195,-3.353475,-2.191375,-1.70745,0.590819,-2.152067,0.874368,-0.818505,2.945716,-1.272543,3.676237,-0.604765,-0.406534,1.226556,0.18272,1
0.84663,2.387118,2.018118,0.131661,4.737521,2.480446,3.002244,-0.88673,-1.257288,-4.98533,0.115182,0.99935,-1.844303,-4.857609,-1.87146,0.708878,-0.441513,0
2.302704,0.694719,0.295248,0.210908,2.140344,0.496152,0.15105,1.064485,0.694285,0.597907,-1.031623,-1.273851,-0.362486,-0.139855,-0.704552,-0.547885,0.278599,0
1.070506,-1.268007,-0.281593,0.044652,-2.723518,2.116651,0.729867,1.31942,0.084106,3.024658,1.873649,-3.186936,2.90915,-1.342878,1.125061,-1.678268,1.597123,1
3.335783,6.141165,-0.088798,2.606529,4.032595,-1.751676,0.30108,4.22428,0.249207,-6.986909,1.491556,4.434273,1.302717,-4.520899,-5.558783,1.586766,1.082235,0
2.984684,-2.033722,0.095333,3.079744,0.189795,-2.966444,3.920693,1.998505,2.554012,3.486028,-2.081623,4.240124,6.843034,-4.020335,3.256541,-1.033465,-0.123506,1
4.190755,-0.609352,2.943123,-4.230279,4.34616,0.899667,-6.488801,4.151016,-1.075468,5.103563,-3.653612,-3.47462,-2.147027,-1.9392,1.716566,2.141565,5.424107,0
1.346817,0.888166,-2.10833,1.450846,-2.279683,-3.925514,4.062583,0.641543,2.783046,-0.772233,2.368425,0.115418,0.224008,-0.150728,1.848699,-3.049639,-6.359922,0
-5.545015,4.623193,0.820207,-5.168604,1.285038,-3.484611,-1.097143,1.273578,-0.079012,1.912663,3.2653,2.489991,1.624102,-1.068378,-7.969864,-0.439924,-5.702897,1
2.754188,1.679288,0.291922,0.383561,5.241263,4.044259,1.717788,-1.072589,1.155778,-0.659677,0.918379,-2.607192,-2.703377,-4.150806,-3.352914,-1.930373,2.139646,0
2.407447,-0.528627,0.02055,-0.399428,-3.568119,-2.862999,-1.929508,2.017998,-1.122788,1.040198,2.364532,1.751144,0.850781,1.465506,-2.16198,-1.810515,-3.383552,1
2.3261,0.006531,3.677014,1.815215,0.950667,-0.967498,-2.179949,0.69353,-1.624487,1.950357,2.754951,1.524344,0.560329,-0.320226,0.683788,-2.862701,-1.726794,1
2.634685,0.144973,2.962473,1.841638,-0.137586,-1.270065,-0.400537,-0.768141,0.75348,1.441912,-0.238255,0.821906,4.444894,1.086252,0.000754,-0.08626,-3.703071,1
-0.638705,-1.089638,2.08797,2.425803,-1.868481,0.133866,-0.285326,-0.419173,-3.780568,1.254635,-0.369555,-1.992735,0.234006,-2.285551,0.228753,-3.013174,0.037761,1
4.558942,1.6305,1.969805,-1.234933,3.538009,2.080875,1.518039,3.191102,3.168722,-0.514929,0.906746,-2.093436,-0.250281,0.041042,1.264357,0.652075,0.361267,0
-2.796544,0.062315,-0.650803,0.99972,-3.762093,-0.294231,0.234995,4.705114,-2.264816,0.485401,2.860859,-2.122966,4.408888,-2.129077,0.299647,-1.516766,1.449657,1
1.336179,-3.104567,-1.751438,-5.445161,-2.99024,-1.52346,-0.574443,-3.390008,-3.412852,0.508465,-3.650345,-1.352703,-2.656373,-3.165796,-0.472571,-8.570719,0.441259,0
-5.575238,-2.239886,-2.988552,-6.520823,-5.674789,-0.124319,0.451086,3.264988,-0.50964,2.728621,1.690377,-6.562529,1.531949,-0.046822,-5.634574,-0.739436,-0.753431,1
-3.716316,-1.220792,5.62876,-0.97803,-3.172427,-2.528442,-0.878698,2.225318,1.715285,-2.558313,0.931046,-4.289389,-4.573199,-2.544067,4.190237,-0.69042,-0.352544,0
-0.671006,3.328841,2.133058,2.855871,-6.598672,-6.458609,-1.489115,4.281551,-3.842292,1.551937,0.547523,1.232022,-0.200687,0.849784,1.372994,-2.844188,-4.310246,1
-3.112122,-4.655639,0.66409,1.877424,-1.751255,1.925794,-0.793701,3.043343,-2.165463,-2.184444,1.059162,0.549161,6.871471,-1.889757,-3.994906,2.192193,-0.929544,1
-1.093051,2.883137,1.674291,-2.07303,-0.821615,-1.838741,-2.057208,-2.791614,2.99682,2.929557,1.032984,3.663198,2.59092,-1.925504,-1.286904,0.792809,-3.257918,1
-4.231841,4.027594,0.300277,3.461428,-0.095945,-1.033915,5.720639,-3.194284,-0.532333,0.245107,-0.038954,-0.164451,-4.887496,-5.129394,-1.091317,2.28374,-1.245326,0
1.886387,-3.867929,4.989763,-4.205785,2.238532,1.750522,-1.28393,0.769759,-0.122718,-1.31053,-2.763939,-4.711396,-3.348222,-1.582053,3.874057,-0.921301,0.754838,0
1.665622,-1.432023,4.930874,-1.736039,4.874931,-0.019854,-0.51391,2.130972,-1.594297,-4.708493,-4.42463,0.940235,-0.950047,-4.157448,1.728882,1.556629,-2.411035,0
-1.910799,1.324737,0.563271,-0.681545,-2.301672,-3.117132,-0.751565,3.296907,2.030535,-0.477494,-0.87501,-2.095736,-1.621516,-0.364877,1.548806,1.83975,0.237207,0
2.009735,-0.52877,2.318839,-1.467836,4.415352,0.930022,0.705353,1.013321,1.265075,-3.088304,-2.299736,-1.859225,-0.109179,0.124198,1.029491,-2.697285,-1.090194,0
0.826554,-0.537949,2.317258,2.58336,-1.902595,-2.615846,-1.51025,2.069921,-5.860102,-3.299648,1.336655,0.563589,-1.225244,0.948514,-0.755677,-0.252038,-1.823996,1
0.642725,-0.029844,0.384504,-0.147584,1.122711,-0.844433,2.667575,0.393512,-2.905462,-3.818138,0.276059,1.145096,0.48063,-0.965581,0.517689,-3.686815,-5.737468,0
3.065073,1.088677,0.201004,3.168312,-2.601969,-2.99979,-1.806413,0.85625,-1.9587,0.380815,0.666062,2.656787,0.964602,-3.410603,0.281228,-3.29689,1.818642,1
-0.874986,-2.996443,-1.287676,-1.291555,-2.995757,-0.134181,-4.271814,1.600156,2.581172,3.003559,1.701106,0.916908,0.647006,-1.877093,-2.493811,-1.542013,-1.206538,1
2.268379,2.220509,1.100926,-5.316817,3.536527,2.779802,-1.179419,1.345404,-3.27037,-0.482493,-3.517916,-0.639285,-0.403119,-1.115612,-0.141285,1.13883,0.645602,0
-0.435172,-1.993092,0.846912,-0.419344,-3.106559,-2.753211,1.297033,2.355314,-1.84931,0.097952,-0.759949,-3.649713,-1.224278,-2.005277,-0.628234,-2.43672,0.150326,1
-3.684835,3.747698,0.870459,-1.403797,-2.136515,-2.407666,-3.818035,-1.783206,2.214008,-0.683097,2.473547,-0.645313,-1.862022,-1.102388,-2.583387,0.419246,-1.249716,1
2.7849,3.087371,-0.861761,0.123565,2.176161,-4.814977,-0.886821,4.909728,0.2694,0.783378,-3.628216,1.684727,1.754463,1.092643,0.17306,1.699631,-0.188697,0
-1.757343,-0.580545,0.868526,-2.028284,-0.376331,0.83095,-1.563471,-1.107953,0.111509,3.15029,2.099359,0.604212,3.307588,-1.88692,-2.420853,-2.456612,-0.999018,1
1.882017,-1.834206,2.425049,-2.691779,-0.928075,-1.728675,-4.247861,3.911255,-0.747153,3.440552,-0.225258,-4.587852,-3.172782,-1.051232,3.125235,-0.124957,3.473137,0
1.797846,1.228267,3.63648,1.657119,-4.014928,-4.663596,-0.624779,1.447055,-5.425363,-0.753146,-1.99686,-1.312236,-5.344005,0.2697,-2.091305,-3.840848,-4.001896,1
-5.301081,-1.548704,-0.710851,-1.346029,-4.496088,2.806755,-5.078401,3.790564,-4.43598,2.561707,5.065462,1.191237,1.132558,-1.714015,-6.357279,-1.136624,-4.580512,1
0.22618,-0.458021,2.595688,-0.991797,2.429048,-3.212517,-1.943057,2.588896,-0.664607,-1.443641,-6.751814,2.043411,1.444353,0.029694,0.986129,-2.541541,-0.312836,0
2.469529,2.933528,0.672657,-1.531666,-2.305281,-4.198759,3.232015,3.579085,0.196125,-1.2177,0.647068,0.75175,-0.276471,0.0342,2.72682,0.806599,-4.33087,0
1.809702,3.168781,-0.653884,0.283629,-0.810268,1.079666,6.444159,-2.239963,5.523766,-0.323352,3.878776,-1.869624,-2.208301,-1.165769,2.359537,1.26658,-2.467268,0
2.809148,-2.072265,0.234564,-0.821803,0.385098,-2.679568,1.017895,-0.902861,-0.138959,1.635236,0.416845,2.249187,-0.110747,-2.329065,-1.509571,-0.434316,-1.937578,1
0.970544,-4.619878,-1.686915,0.46956,-1.316008,-1.887999,0.317613,0.424535,1.779535,-0.289549,-1.390429,3.418702,3.515876,-0.538528,-0.499102,2.315387,-2.182827,1
-5.615464,1.008632,-0.851717,-2.051366,2.222585,-1.510379,0.908104,-1.520654,0.399808,-1.762579,2.747143,-1.277923,2.198761,0.383956,-4.689087,3.464115,0.284473,1
-0.127638,-0.842869,4.718009,-0.418768,1.212381,0.916924,0.546943,-3.536826,-0.067714,-2.246985,-3.831371,1.068703,-2.243554,-3.859886,1.139044,-2.078985,0.499259,0
-2.782347,-3.026375,-0.946185,-1.44196,-3.508599,0.449897,1.678415,0.668236,-1.086699,4.413498,-2.149612,-5.456736,0.995007,-1.341659,-4.628409,-2.695225,-3.377767,1
2.029976,-0.599866,3.015206,1.78364,-2.717925,-1.53624,-1.920066,2.138013,-5.841069,-1.948236,2.196287,1.45564,-4.806744,1.2555,0.486042,3.499357,-3.109451,1
2.267408,0.04444,3.789197,-3.722358,1.221307,0.404447,1.422021,0.432715,5.48266,-4.53982,0.003478,-1.39236,-1.271885,-1.910618,3.404959,-1.082794,-0.499697,0
2.681584,3.901823,5.061766,1.161103,-1.332153,-1.655636,-1.053766,-1.853831,-0.677858,-1.769463,2.855826,-4.116682,2.539861,-1.861086,1.775921,-1.959894,2.185489,1
-0.99927,-1.737964,-1.562241,0.263582,-2.576488,-2.253718,-0.920116,-0.056605,1.253817,-0.726231,1.110153,2.49034,1.586453,-0.134697,-0.748138,3.341722,-1.482655,1
-0.573329,3.18798,2.165916,-2.203489,0.56449,-1.373954,3.167981,0.452799,-0.794517,6.187527,-0.381335,-1.755602,0.58446,-2.871778,-1.200079,-5.347428,-1.10488,1
2.214054,-3.342206,1.590742,2.663641,-4.235126,0.799231,-3.834719,3.939457,-2.405854,-0.73481,3.150837,-2.529381,2.169616,-0.402936,-0.239089,-2.371205,1.883992,1
1.874364,2.081101,4.683082,-0.73193,7.412605,4.232266,1.984305,0.313399,1.87339,-1.728075,-1.248574,-1.325473,-1.769462,-2.543223,-0.005237,0.679639,2.368982,0
3.014242,-5.284916,2.104176,-4.802196,5.338909,3.004252,0.202261,-3.184944,-2.146372,-1.966073,-6.101443,-2.200479,-0.542819,-1.139877,2.381983,-6.243656,-2.890326,0
2.587631,2.095419,-2.157924,-0.929985,-1.888992,-2.200805,1.999156,2.037722,-0.254111,-3.873867,-0.512188,1.705977,1.651329,0.672614,-1.118501,-2.193264,-2.100953,0
-0.350834,1.78837,0.456748,0.819008,-0.207629,-4.239109,2.433715,-0.725558,2.32555,-1.471791,-1.169394,2.81816,-1.362691,-4.747763,1.284528,1.589999,-2.491124,0
0.715157,2.473903,0.065338,-0.352485,-1.906594,-2.105276,1.381449,3.474468,0.195389,-1.096985,3.02402,-1.301185,-1.094414,0.092228,2.339409,2.181802,-1.940628,0
-5.702195,1.463756,2.459771,-3.406928,2.517103,2.692615,-1.505447,-0.016189,-1.970908,4.146088,2.066209,2.016289,3.221782,-4.100761,-8.159618,-2.539387,-4.296043,1
-0.767355,2.255616,2.4819,-4.807792,-3.11437,1.325387,6.053364,-2.630063,1.664253,-1.091847,3.908572,-3.516398,-4.515902,-2.120826,6.226813,0.674591,-4.731696,0
1.955385,-1.53751,0.942711,0.390878,0.301828,-0.970092,1.329235,-0.913229,1.399138,-0.319426,0.435061,-0.780594,3.142677,-0.5288,-0.691963,1.891159,-0.295737,1
-0.003228,-1.19652,0.351314,0.003447,2.853876,-2.121689,1.390313,3.087768,0.183195,4.224815,-1.847337,4.930774,-4.518293,-1.667328,1.049376,-4.41814,-0.02299,1
0.756792,-6.275729,-2.497516,3.092451,-3.101962,1.936616,-0.525751,4.18278,0.027329,0.885413,1.375763,1.921427,1.741934,-1.655805,4.749559,-0.898927,4.112814,1
1.568856,2.012566,1.054805,-0.753044,-0.393402,-0.200966,4.66589,-1.830063,0.666455,-5.874556,-0.350337,3.226088,0.875765,-1.433541,0.083742,-3.084237,-4.185495,0
2.019121,3.110205,-1.683015,-1.183084,2.649928,2.051482,0.379744,-0.35122,-2.777013,1.652525,-0.699613,-1.268478,-2.474066,-3.984571,-2.351684,1.877724,0.786708,0
2.492448,-3.626447,0.338501,-4.308183,-0.023654,0.4829,-0.401486,-1.018284,-0.569314,-1.019165,-0.346976,-4.020832,-1.797623,-0.433718,2.036979,-5.388482,-0.503238,0
0.527717,-3.619274,0.918342,-3.571477,4.725233,0.842351,-0.549336,2.43922,-0.444958,0.617455,3.297632,4.855442,4.657643,-0.618512,-7.867617,0.859265,-3.844628,1
-1.881761,3.2721,0.354149,-0.605523,-2.024704,-4.14643,0.749876,-1.154302,-2.212755,-2.363455,-0.578536,-2.145481,-1.494621,-0.873938,-2.73397,1.035858,-2.384491,1
4.379012,-1.257109,1.679048,-4.244908,2.125275,0.515701,-2.434029,-0.066514,-1.198407,-0.923369,-3.859409,1.831386,1.308267,-1.37499,0.848958,-4.187954,-0.685037,0
1.767639,1.320924,0.905108,1.375064,-3.401545,-2.457903,1.056768,-1.014562,2.886493,2.272601,-2.136729,-1.107972,4.50156,-2.46406,-0.691757,-0.075274,-1.325341,1
0.763487,-0.111984,-1.018477,-0.542656,-1.980869,-0.661832,-2.836338,0.715489,4.235099,1.172267,2.308256,-0.199728,0.197829,-0.190432,-1.959252,0.700626,0.268693,1
-0.373415,-0.066996,3.437218,1.064305,-1.732121,3.169252,-6.825813,1.246605,-3.475148,0.88586,5.753694,1.530726,6.240048,-3.265185,-5.429886,-2.864795,-2.044545,1
4.324398,1.781901,1.97357,-1.198566,1.676949,-0.531891,0.258195,2.997381,4.574299,-3.279514,-0.586934,2.145141,2.892331,0.92035,0.697188,-3.825106,-0.76262,0
1.707832,3.362312,1.394649,1.814284,1.464393,0.784274,5.305359,-0.221703,2.689803,-2.961055,1.993963,0.800393,-0.417722,-1.167399,0.37989,-0.011327,-3.152036,0
-0.752349,-3.200577,-2.89689,-2.149861,-4.80664,1.830673,-2.123462,1.479998,0.351175,3.465288,3.968822,-0.504265,2.453796,-0.854351,-2.417336,0.246241,-2.0548,1
2.302275,0.082373,4.125167,-4.219585,0.193065,-0.783062,0.296978,0.967888,2.892624,-2.952788,-0.977139,-1.172807,-0.557824,0.149095,3.372633,-4.505558,-0.489401,0
1.442385,2.060706,2.791584,1.746342,2.870807,-0.078909,0.286156,-0.124512,-0.810296,2.085752,1.015194,-0.335646,3.964512,-4.263398,-1.876572,-3.958501,0.245104,1
4.504594,-3.018981,1.655356,0.948355,-0.303064,-0.814621,-2.524138,-2.220954,3.046424,-0.76647,0.304891,-0.598807,3.333736,-0.150978,-2.229737,0.878612,-0.103687,1
3.593282,3.842715,-3.945837,0.211293,0.980069,0.862779,3.646225,1.784435,-0.197325,2.601468,2.912771,-3.96279,-2.412297,-0.337975,-1.188631,2.182233,-0.05089,0
2.475191,-2.582893,1.608964,3.461502,-0.219258,0.372319,-2.527789,1.774609,-2.131821,0.693856,1.505303,3.623558,1.672138,-2.428215,0.054435,-2.001814,0.343894,1
1.965726,2.593216,4.393338,5.121633,-0.83842,-3.212235,-1.595139,-1.774849,-0.652129,-0.951834,-0.762679,-2.193968,1.895894,0.127152,1.134134,-1.586755,-0.185315,1
3.863393,4.199491,3.311213,1.460443,2.163611,-0.752945,0.314242,3.695767,3.578096,-5.571009,-0.090236,3.802328,1.665047,-1.255275,-1.201358,2.088076,1.689817,0
0.941829,3.621912,-2.045265,0.853063,4.008671,-3.160024,-2.314907,5.096306,-1.362689,-0.026411,-2.931367,1.579343,1.988937,0.089287,-3.718175,-0.403914,2.044556,0
3.673511,3.550931,0.567943,-0.863025,-1.003473,-2.332499,-0.44031,5.35352,1.834676,-4.440969,1.232191,2.32848,2.905734,1.538074,0.029654,-1.460986,-0.965519,0
-2.445773,0.722014,4.132085,-1.803812,0.589258,-0.662976,1.399054,0.781079,2.244325,-3.226592,-0.825228,-1.539746,-1.168954,-0.677926,3.440223,-1.834616,-4.040522,0
1.739758,-3.564498,-0.854195,-0.857856,-1.594062,-0.697457,2.070271,0.729885,1.004672,1.847212,-1.192183,-2.079501,2.166099,-0.699677,-0.890656,-1.617639,-0.357783,1
-3.603544,2.052637,1.906426,0.088383,1.805504,1.41654,-3.787327,1.885017,-3.934284,-0.023361,5.966837,1.556414,0.098859,-1.684386,-3.879953,-2.861717,-0.913034,1
-0.460107,-2.206993,0.620372,1.122832,-2.367342,-0.769844,-3.903653,5.729364,-9.57529,-1.434014,6.300414,4.862564,1.102832,-0.377663,-3.178814,-2.287756,-2.315053,1
2.575088,-2.408652,-0.232446,-3.118027,-4.593379,-5.570208,1.267235,2.847373,0.711759,-2.435555,-1.119999,-0.425666,1.026623,2.459999,4.474393,-4.364215,-5.627821,0
1.371716,-3.982686,-3.732811,0.137417,-5.57452,-6.436899,2.674832,0.335401,2.231785,1.031603,-1.314891,-3.759351,-0.321975,3.2492,2.964732,-6.112915,-6.912507,0
-2.218967,3.549,4.162315,1.397358,1.266957,0.621634,-1.918358,-3.421038,-2.001869,-0.820324,1.1029,-1.690313,3.912054,-3.780784,-4.092518,-0.754132,-0.350161,1
0.213867,-4.722806,-0.935958,1.812535,-2.806658,-2.27018,4.295478,2.52032,-1.526695,2.779789,-3.913719,1.745712,2.127989,-1.886358,4.959987,0.255773,-0.959598,1
-0.721895,1.574503,-1.466078,3.369301,2.515917,-1.901567,-0.060196,3.265726,1.310987,3.286886,-1.45109,-0.568466,0.981202,1.154573,-1.169846,-0.983449,1.076043,0
-1.287653,-0.374955,-0.03877,-3.728644,3.582935,-2.962044,2.1919,0.836171,-0.458375,1.973681,-0.762697,2.151988,-3.24192,-0.572758,-4.854712,-2.767897,-2.110507,1
-0.510287,2.098491,2.724388,1.041461,-0.805866,-1.875481,-3.026651,1.490805,-4.505115,-0.730764,2.170988,0.388393,-1.801609,-0.395092,-3.036155,-3.086045,-1.215191,1
-0.421168,-0.838488,-5.172548,1.701304,-6.920654,-8.872799,6.131328,-0.80848,-0.643644,0.721984,-0.579338,-1.691074,-2.961655,-0.915717,1.261569,-3.675111,-8.16335,0
2.154297,-3.060149,1.910117,2.12246,-0.999348,1.944094,-2.657184,1.261945,-1.352217,-0.621078,1.598426,2.040396,5.43882,-2.376556,-5.054722,0.081845,-2.865503,1
1.760868,0.938345,2.916849,-2.332433,0.774091,-0.479279,-1.272141,1.935358,2.659844,-3.577667,0.676608,-2.083491,-1.492561,-0.44714,0.071021,-2.406964,4.24377,0
0.720509,0.289206,0.470544,-1.051849,-1.47363,-1.296752,1.792217,0.011546,1.565108,-3.702021,-1.178932,-0.003182,0.344574,0.896004,1.661243,-1.812478,-2.747334,0
-3.523537,1.564573,0.614216,-0.264553,-6.455987,0.386433,-2.96527,-0.267789,0.497436,1.849374,3.541225,0.69712,7.123609,0.405281,-0.644338,2.408833,-5.184792,1
1.482405,4.127247,-2.175265,0.7148,1.4714,-0.157804,1.468217,1.454186,1.72953,-1.997138,1.008301,-0.33369,0.160688,-0.602628,-2.766676,-0.192965,0.544941,0
5.826017,-2.576266,3.984617,-6.526661,0.034474,-1.089171,-0.212595,2.601012,3.839466,0.109774,-1.79905,-4.025276,-0.578316,2.720051,7.965019,-1.80812,-2.838129,0
-2.052819,6.177526,1.482397,3.286029,3.848675,-0.294826,-1.143377,2.489896,-0.844148,-3.583014,-0.987271,3.731319,0.159666,-4.455573,-4.931645,1.60908,2.534427,0
1.022626,-1.404242,-1.919875,0.031523,1.410526,-1.867437,4.717784,-1.853769,2.407244,2.296457,-2.437334,-1.136492,5.131648,-2.628691,-3.018617,1.340601,-0.935773,1
5.230352,-5.091834,1.875244,0.946381,1.863997,-2.609084,3.545892,-1.061526,-5.096014,-1.295302,-2.33079,0.48836,-2.44838,0.206252,-0.130645,1.13197,-1.633541,1
-0.864959,-0.348314,-1.263718,-2.624056,-0.625441,-1.804584,2.105383,1.199501,-0.048802,3.776823,-0.717763,-1.939209,1.07111,-1.244998,-3.875732,-1.001564,-2.730892,1
8.04579,2.481537,-1.963507,-3.33725,1.377348,1.064675,-0.994093,3.760356,-0.409801,-0.204923,-2.255594,2.261628,3.9477,2.808876,-1.01606,-0.908337,1.105467,0
1.559178,-0.468895,0.457903,-1.204389,1.578003,-0.309886,1.976378,-1.870148,-0.756014,-1.184757,-2.384797,0.396348,-0.53007,-1.007279,0.535487,-3.417104,-1.507744,0
-0.147132,2.241476,-1.192877,1.4316,-0.005361,-5.751532,0.47881,1.970835,-1.766381,1.657113,-0.965455,0.486589,-2.338437,-4.362719,-0.850261,-0.039895,-2.570266,0
-5.364092,-1.380737,4.199549,1.338941,1.502938,-1.80522,2.17982,-4.794262,-1.838359,-1.294192,-4.597842,0.430857,-4.125899,-5.357393,1.60021,-3.017537,-1.898578,0
4.263381,-0.177388,3.652722,-0.736876,-2.501829,-5.669581,2.811196,-4.581696,-2.293821,-2.889269,-2.251482,0.994471,1.705422,0.201627,1.59667,4.887307,-2.855693,1
7.823682,4.550202,3.567892,-1.93594,3.327832,1.191498,2.945486,3.329877,2.21874,-8.046816,3.255578,2.698532,0.003879,-4.106096,-0.084531,2.786556,-1.91703,0
0.300393,-4.622505,-0.678894,1.786609,0.566227,3.500712,-0.2616,1.144003,2.763219,2.752429,1.552437,0.715115,6.843332,-2.973006,2.102433,-0.109193,4.477033,1
1.905689,-0.613918,2.400448,-0.02816,-2.48861,1.173129,-1.928432,-0.385816,-1.993974,0.828102,2.094839,-3.776658,0.568653,-0.971085,-1.923058,-3.355746,-0.49377,1
-0.179843,-4.405367,-3.966185,-0.255519,1.030724,-1.354052,2.858659,2.595161,-0.361268,5.558903,-1.917304,3.306324,-3.72007,-2.147415,-2.185358,-2.622419,-1.450164,1
1.955429,3.842332,1.643444,3.175569,-1.882778,-5.686867,-0.261137,0.966652,-3.824915,-0.194106,0.176191,0.849831,-5.464338,0.071563,1.675692,-3.343138,-0.017801,1
2.506219,-1.846686,-1.575569,-3.428052,-1.546686,-2.627835,-1.566892,2.630342,1.222527,0.628381,-3.841147,-1.060596,3.274702,4.950055,1.795113,-7.187979,-2.655746,0
0.397729,-4.593033,3.4068,-0.581243,1.384357,-3.261751,-2.339199,3.643659,-3.846326,-1.913595,-4.683273,-2.352549,-0.659824,0.451971,3.390572,-2.620615,-4.444522,0
-5.476881,4.267983,1.702364,-0.230118,-1.393371,-3.142956,-1.794007,3.775668,-3.044557,5.23811,2.268528,2.642391,-4.294632,-0.835235,-2.358974,-4.260776,-3.200531,1
-0.206283,-2.865308,-0.4272,0.12077,-3.036767,-0.570332,-3.106935,4.068056,0.204176,4.982717,-0.764379,0.82088,-4.010461,0.464547,-0.426758,-6.130727,0.15875,1
4.832766,-1.753416,3.887454,4.684579,2.133658,0.112858,-0.770914,1.466754,-4.689283,0.745946,2.283996,2.757738,1.750836,-1.881134,0.276293,-3.166833,1.320751,1
2.076607,-1.693527,1.81404,1.091704,-1.170759,-2.785822,-2.454501,4.333092,-2.026445,-0.134558,3.569368,3.226854,1.168583,0.019416,-1.333713,-0.831652,-1.848533,1
-0.509643,0.54462,-2.005819,0.2616,-2.908808,-1.658436,5.727158,-0.826145,1.290844,-3.193419,3.317427,-3.265889,-2.242554,-0.420903,1.12607,-2.143339,-6.514014,0
-1.098951,0.913616,1.54845,-2.568053,-1.887618,0.181926,1.086785,0.368605,-0.339352,-4.811273,0.903345,-2.910172,-3.252822,-1.891551,-0.273817,-0.990104,2.318106,0
1.355021,3.110659,3.960141,1.966035,1.242525,0.269511,1.878023,1.632798,6.516234,0.513119,0.696829,-0.786467,-0.816986,0.27054,0.987692,-0.306453,3.428836,0
-1.724378,-0.888018,4.079227,-1.470067,-1.522342,-3.126293,2.687603,-2.087806,1.756729,-6.638379,-0.993049,1.403216,-2.339506,-5.270276,2.590567,-4.756106,-3.905124,0
-4.21563,-0.508168,-1.463629,-0.613516,-3.924099,-3.867048,3.218613,-1.704699,1.272758,2.771723,-0.190206,-5.42995,-4.016819,-0.219206,3.21475,-3.224717,-5.354836,0
