@relation art-02-weka.filters.unsupervised.attribute.NumericToNominal-R19

@attribute att0 numeric
@attribute att1 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute class {0,1,2,3,4}

@data
0.008019,-0.526684,-6.361172,-1.149913,-1.349541,4.121386,-2.290933,-2.038678,-2.79713,1.200428,-1.278052,0.100482,-3.389008,-1.083378,2.087022,2.775052,-0.517026,-3.875233,0
-2.575729,-1.370915,3.607144,-0.480099,-0.155435,-1.163474,1.769607,1.467782,-0.712708,2.530623,-3.195109,-0.032282,0.99211,-3.46359,0.075586,4.29561,-0.44684,-2.528958,1
1.865081,2.009266,-3.540674,-0.241101,0.43848,-3.745834,-0.500035,1.875862,-2.695268,-0.798646,2.911094,3.223953,-4.857089,-2.009507,1.008395,-1.410519,-0.116052,1.375499,2
1.147255,-3.357047,-2.081156,1.009866,0.933306,-1.356135,0.13607,-0.3546,3.822064,0.030131,-3.469432,1.02115,-2.265327,4.621877,-0.275888,3.993528,-2.011042,-0.912836,4
3.081246,-1.367979,1.426629,-3.857206,0.064943,1.187928,0.687209,1.955206,-1.062723,0.168997,-3.257824,5.457786,-0.092073,-4.383845,-1.381344,1.22674,-0.025315,3.389221,2
-1.849507,0.878643,-0.4753,0.207721,-2.143787,1.041074,1.976711,1.509384,1.670565,2.070232,1.236629,1.341648,1.440863,0.456344,1.185475,4.626798,-0.477886,2.864328,1
-0.802536,2.025884,1.744069,5.35152,-3.201414,-1.63062,1.112536,-3.781275,-2.062727,-0.021623,1.754127,-1.299362,1.312887,2.265022,-0.123572,4.823549,-0.696374,-4.123497,0
2.149301,2.782623,2.669152,-0.125052,0.38138,-3.395048,-3.545382,1.409871,1.364343,-3.474338,4.892534,1.251031,-4.531944,1.527992,-4.894402,-2.417627,-3.165378,0.310983,0
1.278884,-3.249972,1.429372,-0.422214,-2.036498,-1.93359,3.498018,4.927994,0.121979,3.373889,1.517615,0.733494,1.971006,0.144253,-2.414741,-0.155411,0.384976,2.50264,1
1.812901,-4.011715,-0.652985,2.070832,1.823497,-2.029972,0.276572,-1.031966,-0.938646,1.001726,-6.407927,0.160898,-0.423086,3.924503,0.036346,-1.091671,3.442937,-1.226097,4
0.442625,-3.143248,-0.220267,-0.265148,-1.888663,0.858259,-1.258394,-0.042909,-0.362971,2.124958,-0.091176,-0.219374,0.887188,4.603629,0.885301,2.403997,-5.89483,4.840542,4
2.132269,3.600714,0.647635,7.351229,-1.153777,4.375687,-1.679834,-2.244462,-2.958707,-7.484193,1.910515,-1.655723,-3.30054,0.609911,-4.493262,1.472945,0.68482,-2.588443,0
-2.87691,-0.018402,-2.274241,-0.639554,-1.489833,-0.775173,-0.173063,3.79714,0.214317,-1.638357,-1.236997,2.067712,0.610967,-1.195973,-0.450578,0.760092,1.573509,-4.512464,3
-6.384526,-4.991074,2.889412,-2.620256,0.793762,-2.00654,1.260903,-0.094873,3.849431,-1.332185,2.741227,-2.134565,0.306278,-1.865128,-4.381316,4.746224,-1.540516,1.02474,1
-1.871641,-3.094315,-7.423641,-4.560117,0.406905,0.070781,1.47048,2.074917,1.014581,-3.466819,2.206866,1.656048,-3.164613,-0.107452,3.735684,3.967011,-1.853117,-1.828576,3
2.533023,0.441722,1.944268,0.192013,4.290865,-2.628472,1.214431,-1.354116,-0.088497,1.883674,2.922947,-2.423975,-1.001272,-0.922011,-3.813407,-0.680901,1.866926,-0.143678,2
0.060882,1.56925,0.539709,3.023376,-0.320691,-2.593137,-2.220698,3.217435,4.959437,-3.003871,4.066701,-1.615542,-2.251231,2.835617,-6.897626,-2.206489,1.00752,3.399665,0
-0.640427,-3.826744,0.009592,-2.981077,-0.476949,-6.23047,0.008209,-0.835285,1.406134,-6.79728,0.194425,-3.85032,2.810492,2.438856,-3.753348,-2.07488,-3.718126,-0.263945,1
-6.247537,-3.185097,-2.618177,-8.627249,9.341986,-3.924199,-5.545439,-0.503414,4.840978,-1.688755,6.227955,-4.21313,1.947877,-7.250396,-4.713683,4.364505,-1.497326,6.74105,1
5.653693,-4.417491,-8.026937,1.393018,1.292568,2.547454,-1.075546,0.950758,-3.087,-1.616962,-1.763644,2.508682,0.17,4.452609,4.214522,3.064209,1.056488,1.671504,4
5.103347,-3.357841,-0.42022,-3.501438,2.836175,-2.927662,-4.786273,5.779163,-2.60492,2.291838,0.756034,6.131755,1.057629,1.494307,6.157293,0.262653,3.158513,0.324251,0
0.046342,-2.276587,1.725963,0.943045,-2.701392,-0.692868,-0.716441,4.263424,1.887332,0.780749,1.855064,1.902565,-1.869428,-4.377654,0.817638,0.107442,-0.708194,-1.960437,1
2.102126,0.478672,-3.067794,-1.69314,-1.181955,-3.363596,-3.753461,1.834708,-0.462915,-3.353376,3.326395,2.756078,0.971705,2.39701,-0.727537,-0.427175,-4.729009,2.361126,1
-2.360043,0.192249,2.434119,1.501796,5.010027,0.489669,-4.896279,-4.420116,1.963846,-1.468942,0.138156,-1.215036,-1.724672,-0.548997,2.798866,1.711272,1.593246,1.893079,3
-2.191563,0.81492,0.890516,-0.608861,-2.846439,-2.941244,2.76908,-0.992252,-1.905571,-1.97604,5.475035,1.709411,0.588061,0.737231,-4.587182,-1.239808,-2.582852,-3.918845,0
-0.518953,2.022842,-2.372819,-1.572968,-0.742689,3.018155,6.258597,3.833723,3.170534,-0.110857,0.966675,-4.369522,2.985823,-6.175999,3.086674,-3.335311,2.068244,-3.719018,4
-0.550568,-4.038536,-1.460545,0.093145,-0.363865,-1.412866,-0.178778,-4.491799,-0.733141,1.156966,-2.580581,0.268635,0.603338,1.073553,1.808418,0.717766,-4.673787,-2.666129,3
-1.007838,-1.570507,2.71857,0.349846,1.936417,-0.011936,-0.030366,1.159481,1.573836,4.803596,1.11385,-1.462673,1.823546,-0.839205,-1.25409,0.99847,-6.97023,0.557059,4
-0.279909,2.011463,-3.0797,-4.354014,2.706811,3.084187,-3.667217,3.592857,0.915228,-3.39422,-1.608441,-0.578999,-0.511465,-0.217485,-4.129831,-3.219996,-2.530843,4.723146,0
-3.569003,-4.568798,-1.813159,2.401856,1.558247,-1.064678,-3.86697,-2.108429,0.14775,-0.073292,2.833685,3.897076,1.321382,0.640649,2.019948,1.517704,-0.371419,-0.436125,3
0.67283,1.810328,-6.54954,-1.218963,1.123006,4.62152,4.581243,5.048376,-0.859712,1.998908,-0.15949,-0.036164,2.182187,-1.755069,1.495649,1.154918,1.198888,7.335666,2
1.587003,-2.548561,3.574514,3.157731,-5.419935,1.120206,2.869538,6.9254,0.684281,3.25222,1.984368,0.23985,1.343437,2.100716,-1.530122,-0.372144,-1.678224,-1.08462,1
1.475877,-0.505287,4.099303,5.412915,-2.403204,-0.153995,-2.277323,2.922923,-1.845113,3.337254,-5.231429,2.567709,2.877396,0.40205,-1.735301,3.179532,0.821409,-3.183554,4
3.193362,-2.654616,-3.918469,-4.544079,3.638738,2.552631,1.235277,-1.77247,-2.19968,-1.255534,0.717008,-2.10377,-3.356276,1.640354,4.070892,3.893609,-1.827665,3.953347,3
1.520607,0.185345,0.041052,0.725738,3.532857,0.108084,-3.562264,-1.909768,0.855638,-2.343574,2.200362,0.442029,-3.967004,-0.998002,0.445216,1.071788,-0.08573,-0.269746,3
1.129712,-2.418892,-2.788524,-1.508715,0.395397,3.022068,-0.57985,1.610257,1.98436,0.683356,3.031925,-1.886553,1.185675,-0.937946,3.601977,0.876589,-5.997476,4.650962,4
-1.471564,-1.668909,0.270583,-2.618593,4.347156,-4.138897,2.877947,2.565891,4.936089,4.319651,-5.484473,-5.449584,-0.928916,-5.269936,0.047066,-4.173399,0.062183,-1.591244,4
-3.304611,2.805708,-4.219594,-2.418779,2.568765,1.851186,4.129474,2.535953,-0.037569,2.914133,0.980108,0.836781,1.671735,-0.703715,-3.678554,-0.55695,2.568764,7.193278,2
-0.027368,-1.803974,1.693967,1.471907,-1.976004,1.254248,1.216887,5.937237,-2.240002,-0.803257,-0.867621,1.763348,-1.273852,-2.512133,4.769804,2.030026,-0.598639,0.091597,1
-2.20702,-2.17245,-1.680057,1.50745,-1.831127,0.425898,-1.849916,0.307239,0.44413,1.873427,1.094753,-1.223724,-1.119168,3.294604,2.602005,-1.958859,-4.478816,-0.35591,4
-1.047453,3.463411,-1.617495,-4.687926,-0.350563,5.235681,2.484438,0.387812,1.354815,-0.281425,1.327447,-0.056598,1.451133,2.489919,-4.594528,-0.617187,-0.39739,0.629026,0
2.674704,3.090946,-3.794873,3.787944,5.110916,-0.775521,4.716926,2.340443,-5.729628,-1.408012,1.11584,-2.056707,1.32025,-0.616137,-0.528456,1.146424,1.175245,6.58611,2
0.374052,-0.75432,0.980544,-1.247313,0.765084,1.780212,1.210849,1.284842,3.886962,0.073107,0.361446,-1.73775,1.208778,-4.680514,0.876364,-1.27998,-1.922098,-0.308867,4
5.473289,2.231933,1.606513,3.629602,2.19987,-1.013361,-1.725238,1.659673,1.679231,-3.735242,0.65863,-0.053809,-1.876815,0.892989,-0.040848,2.63617,-4.244976,2.475711,0
1.498775,0.131271,-1.67205,-1.438432,2.951405,-2.910602,1.700645,-6.151079,1.259805,-0.153892,0.801706,1.850136,-0.38654,2.095839,-7.379396,1.430557,1.96946,-0.188639,2
-1.253902,1.5429,-1.080642,4.667376,-5.074967,3.104527,-3.767866,-0.516836,-1.453765,-1.4674,-0.261007,-0.997415,-1.422487,1.889476,-0.713418,0.952735,0.089801,0.216625,0
-0.206465,-0.671968,1.117424,-4.147762,-3.379919,5.347357,1.658537,1.468577,0.04605,-1.603467,-2.393439,-2.103837,3.758233,1.614054,0.379455,3.350108,-5.047127,0.414688,0
-2.104532,2.925999,-1.396207,-0.188907,-0.577435,-0.965393,-1.48671,3.420029,-1.698737,0.533819,2.475733,0.725254,-3.387861,-0.062947,-0.664314,1.006328,-0.929112,-2.509904,2
-2.720629,3.24428,0.552567,-3.676544,3.890789,-0.026766,-1.993881,1.615249,5.388233,1.166962,3.844717,1.530798,-1.379154,-0.224016,-3.076543,4.221698,-0.861958,5.353356,1
2.11941,-1.450606,-2.66024,-4.517008,0.270574,3.685846,1.013521,-2.440593,2.93811,-2.571692,2.132915,-0.237059,-2.187451,1.040038,3.497254,4.442001,-4.695814,0.311844,3
4.168874,0.742571,-0.677373,6.64366,0.82982,-4.523524,0.817316,1.285639,-2.784243,0.35788,3.864844,3.465459,-5.152762,-3.887776,-0.052049,0.977782,-0.875451,1.26425,2
0.402051,2.995967,1.280892,-2.802782,0.484867,3.651478,0.399464,2.528827,-1.444111,-5.267348,-0.716012,0.683797,2.465748,1.057866,-2.731696,-1.001961,-5.494954,3.057221,0
-0.915511,-1.001448,2.325044,-1.356443,1.988211,0.373615,-0.333051,-0.059173,1.426774,-1.996651,0.238803,-1.946589,0.543061,-3.347368,0.173174,-0.113879,-2.774819,1.745164,1
3.531517,2.569715,-1.328702,-2.904634,3.394998,-1.059835,0.010997,3.617532,4.475489,-0.404189,1.286246,0.729826,-7.036257,-1.519825,0.344936,1.006466,-2.796791,0.134885,0
-0.700183,-0.663453,-3.233311,3.004124,1.421211,-2.024478,-3.48638,2.411241,3.583033,3.827302,3.008518,1.862378,-0.225775,-2.3527,-0.807999,-0.988598,0.885,1.919871,2
-2.444007,4.785776,-2.486366,1.768159,5.877422,-4.87057,-1.009397,6.88191,3.049964,-2.50021,7.149048,-4.629989,-3.748529,-1.621057,-0.197805,0.814309,1.053802,-0.005887,2
-0.335752,3.96785,-6.150693,-5.65549,-3.763216,5.198128,3.451856,-0.144917,1.471037,3.363126,-0.614668,-1.597211,-3.723288,1.405236,-2.519714,3.913567,-1.125432,-0.979935,0
-2.636205,-1.788712,-3.184234,-4.53126,0.940002,0.025372,1.922397,-0.399,-3.632562,0.078295,2.7453,-0.180017,-2.756139,4.511408,0.467292,4.00069,2.033122,2.685592,3
-3.042526,-2.538758,-0.193027,-3.596794,2.658035,-0.258069,0.030109,2.277538,2.990787,-2.241847,3.857072,6.013347,-0.782994,0.578892,-2.765612,-3.540515,-0.405194,-0.729133,3
-0.359514,-1.088921,-1.336942,0.198762,-0.628619,1.343939,-1.862263,3.964578,0.645733,2.056909,5.212871,0.164596,-0.888562,-2.253849,6.361038,1.307966,-2.85161,3.777726,4
1.962135,-0.989974,-0.721444,0.335173,-0.310682,0.467615,0.064399,-5.692174,1.509579,1.679225,-3.078,1.581489,-0.420632,4.756018,3.205456,0.45799,-1.241221,-0.313264,3
0.126744,0.027327,0.801231,2.052794,-0.491521,-1.845366,-0.380426,3.450545,3.240222,6.393092,-1.824153,0.124222,-1.979245,1.185187,1.94061,4.084078,-2.758997,1.065569,4
2.56776,-3.331022,1.574678,2.631644,2.206821,1.401607,-0.960702,0.894704,-1.487095,1.497943,-2.736631,-1.487986,3.226491,-2.118238,1.827966,-2.442184,0.418097,-0.746708,4
-1.193273,-6.77707,0.050742,-1.56233,-2.022738,-0.948927,3.400123,3.695967,-0.022731,-2.27324,-0.015229,0.604342,0.031428,-1.770227,-0.441911,-3.02138,0.003225,0.527231,1
-2.647124,-0.566161,5.864633,-2.199544,4.894077,1.82579,0.316791,1.48558,1.528997,1.755745,-0.396213,-1.73775,0.0383,-2.023485,-2.107028,1.616011,-3.915795,1.492667,1
-1.035156,0.864422,-1.417751,1.494951,-2.414445,0.760796,4.273431,4.10325,0.366285,0.706961,-2.02156,-2.361888,1.672942,-2.721988,2.551889,-2.278826,1.878873,-3.509607,4
2.007958,3.611829,3.050644,-3.440513,1.123989,-0.043218,6.787529,-0.177406,-4.997826,-1.33852,-1.896414,1.633808,-1.922261,-0.020252,-3.005976,0.303443,4.978526,1.47164,2
-2.249238,2.615933,-1.747095,-1.437454,-0.259397,-1.132086,1.484119,3.437793,-2.760622,4.222296,1.609243,-0.27944,-1.433195,-1.196445,-0.958502,0.059278,0.834328,1.032405,2
-2.764886,5.134668,-3.791478,2.818329,-2.521431,0.603626,1.505692,-1.210946,0.356482,-1.004777,-0.172214,-2.612425,-3.046184,2.022027,-6.921932,1.451333,2.320193,-2.970754,0
-6.719952,-0.694826,-3.314885,-2.526466,-4.346354,5.427969,-0.146963,-0.474718,-0.270758,-2.548186,0.424068,-2.505588,0.259166,1.369168,-6.914208,-2.672585,0.258177,-3.817377,0
-0.90623,1.117604,-1.477886,-4.84691,-0.724273,2.550849,0.864814,2.831515,-1.72233,1.31212,1.539164,-1.146062,-1.736144,3.669728,0.889756,1.551571,-2.833719,-1.227265,3
1.079497,3.546331,-5.722028,0.038593,0.777536,-2.801462,2.35537,2.509852,0.78167,0.132362,-0.437895,-0.117665,-1.947944,4.021542,0.780459,-4.620112,-1.08623,-1.492732,3
-0.346176,3.055063,-2.106397,-2.2197,-4.611688,-0.836837,0.640098,6.393713,-6.366685,-1.388998,-0.41995,2.545166,-3.317251,-0.574802,2.557236,4.746236,-1.408354,-2.10522,2
0.142852,0.575591,-3.778341,-4.301513,0.128697,-0.564101,1.864666,-2.289125,-1.83478,1.496898,-0.941293,2.094121,1.022133,0.331336,-4.505031,2.767573,-0.415305,1.996871,2
-5.061132,-0.397639,3.370032,-0.48389,-3.536282,0.097552,1.850681,0.754975,3.848711,1.115913,2.477845,-1.559252,0.059229,-3.76578,-1.587688,7.762738,-2.019128,-2.349464,1
1.41347,0.718199,-1.903488,-0.017901,-0.060862,3.47316,-1.362325,-3.31416,0.374688,-0.15638,1.956123,-0.452734,-1.138346,2.017489,0.459985,1.229644,-2.639444,-1.002502,3
1.714443,3.895884,3.905738,0.877054,-0.704784,1.178853,-2.812135,-1.51781,-6.096421,-4.706161,3.713755,-0.344066,-0.748599,3.035229,-3.408855,1.272694,2.279717,-1.142512,0
-1.04428,-3.130603,0.445104,-0.638994,-0.942357,-4.15201,-3.13016,0.925557,2.697261,-4.35786,0.669453,0.067232,0.266296,-3.084017,-2.706229,0.168863,-1.904583,0.507849,1
-5.121234,1.571419,-1.631246,-2.268146,-1.391857,-4.391192,0.981001,-1.99857,3.198355,-0.875114,4.389409,-3.015018,2.04195,-1.157844,-4.165655,4.896173,0.64357,0.935168,1
3.500921,-4.303768,-1.72776,3.894994,-2.061724,0.60919,-4.65105,2.049883,1.051635,-1.598128,0.926855,1.154319,-3.845817,4.833332,5.582827,4.282072,-0.679421,-1.794788,4
1.338184,3.241148,0.419816,4.134096,-1.791045,1.99235,-0.10095,4.062734,0.934031,-1.269108,1.178512,-0.114804,-2.263338,1.115835,-0.064168,0.010867,4.3447,2.131544,0
-3.798619,-3.780976,-3.539842,-1.003427,7.110414,-2.779626,-2.26418,-1.465977,-2.393117,0.881407,4.111713,2.489057,0.223343,1.51905,-0.216088,-2.385859,2.943371,4.518975,3
1.169606,2.284632,0.278917,-2.615783,0.608533,-0.330194,1.07071,1.908305,-2.773068,-2.614451,1.264312,2.803019,-0.72929,1.411433,-0.754154,1.424952,-2.244124,-1.662265,0
-3.213383,1.025987,1.190321,0.467273,1.434942,-1.655847,4.04049,4.042947,4.194771,3.425684,-2.361204,-6.259641,1.089306,-4.133426,1.199573,-3.711932,-2.331969,-2.350296,4
2.281879,0.927692,-0.885667,2.729125,-0.160029,0.047494,-5.001662,0.714738,-4.358639,-3.140895,3.464022,5.301639,-3.364634,-1.442515,1.556147,-3.217549,-2.128629,-0.322176,0
-3.718721,-1.331364,-0.450829,-0.737274,-3.58604,2.875563,5.150438,-2.362168,-2.038198,-2.153437,-4.255212,-3.411798,4.3045,1.408136,0.234046,-6.161942,2.681885,-4.724724,4
1.804218,-0.80305,-0.856249,-3.326454,-2.200726,-1.450886,0.906764,3.492564,-1.391861,-2.730733,1.27805,-2.047654,0.275289,-3.686233,0.010718,0.317097,0.915176,-2.368873,1
2.039269,0.670034,0.220423,4.277584,-0.150451,-2.246976,-1.969489,0.806905,-0.841288,-2.422418,0.143104,2.358473,-0.757118,1.646597,1.213845,1.823295,-3.181353,-1.004633,0
-1.269529,2.851194,0.335694,-1.518052,4.14148,-5.180219,1.359165,-2.164578,-1.598877,0.263294,3.732835,-1.36269,-3.566735,0.020588,-4.139446,-0.630911,-0.490101,-2.093621,2
-1.944337,5.572177,-0.723781,3.217989,0.093459,1.130162,4.175639,1.253797,2.088297,-3.063845,-1.19013,-2.965185,1.221471,4.061472,-6.561239,1.692314,2.002856,0.508219,0
-0.226523,-5.834213,5.687239,3.201463,-1.046275,-3.30794,-0.049102,5.171315,4.130453,2.278826,3.530074,3.568903,-3.190431,1.795746,-5.099087,-3.280133,-1.921846,-0.831584,1
-0.824423,-5.275238,-2.654501,-0.521232,-2.209648,2.183503,2.681412,-2.865364,-3.814895,0.885392,1.209123,2.18785,1.035655,4.415537,-1.007755,0.881895,-2.325261,-4.24042,3
1.209186,-3.316911,-3.414618,-1.840779,-0.714428,1.733381,0.725023,-1.132611,0.495682,1.698798,-5.010689,-0.852073,3.540445,2.338036,2.059966,-0.124872,0.401233,3.269832,4
-0.045115,-3.666056,4.258947,1.73992,-3.486007,1.529251,-3.422147,-0.988906,-0.93719,-2.929509,0.023906,0.92272,0.311694,0.37805,-2.231116,-1.57922,-2.715726,-4.767848,4
-0.810478,3.535358,-0.527507,-0.771262,-2.964879,-0.379699,-1.845645,1.859413,5.672051,-3.748172,5.019083,5.428002,0.31112,-1.189817,-0.556225,0.563138,-3.189296,-2.380486,3
1.186116,4.054319,0.578,-0.09272,3.114643,-0.937565,-0.713921,3.989611,3.448789,0.217242,1.284959,2.931725,-0.810125,3.734187,-1.439473,-2.193805,1.982197,2.395317,0
-0.560625,-1.742023,4.49296,-3.795121,1.1085,-5.300989,0.937463,0.533461,6.310056,4.18224,-6.633586,-6.789188,-0.077201,-0.609594,-7.162576,-3.208745,-5.048387,0.227163,4
2.139935,-0.424809,-1.114062,0.564143,1.008067,-0.835601,-1.690146,2.850975,2.129065,1.450994,-0.180915,-0.682588,-0.080032,-1.839578,1.707661,1.581176,1.453448,-1.121922,2
0.239827,4.458798,-2.925435,-1.968856,-0.017401,1.16692,-0.050144,-0.283879,5.24587,-1.61243,5.173965,2.156251,-2.558146,4.294464,-0.846616,-1.443202,-1.576287,-0.700798,3
2.853371,1.259607,-2.428252,2.211029,-0.495405,-4.048195,-1.333655,2.445272,0.199333,0.496402,2.399729,0.632321,-2.806251,-1.905112,-0.104841,-0.97163,3.955485,1.855637,2
3.752038,-4.518255,0.061545,3.860585,3.546913,0.743426,-4.88519,0.794793,-1.348256,1.834775,-1.206163,0.934006,2.367765,-0.666483,0.209221,-1.201274,-2.582817,0.489556,4
-1.193083,1.202338,3.16631,2.424716,-3.845916,-0.387792,1.147457,4.4879,2.636159,1.446873,0.989418,-0.582641,-0.384818,-3.606794,0.692099,-0.903659,-2.292659,-2.191905,4
1.178783,2.908956,2.473958,1.870969,-1.331498,0.664005,0.56135,0.859297,-4.777288,-0.386187,0.845847,1.184587,4.939942,4.406194,0.048919,3.273239,5.04381,-0.015014,0
1.825092,-0.36189,-1.569033,2.482253,2.001953,-3.065234,3.726694,5.677291,0.395543,3.579971,-4.985941,-0.804328,-0.034392,-1.933622,1.062766,0.408422,0.247279,-0.202751,4
-3.312501,-0.79568,2.188383,-2.848487,-0.033918,4.022074,-0.420019,-0.887118,4.170766,-2.848347,1.392285,1.087935,1.170954,-0.169553,-1.048224,2.661696,-1.371265,-3.839875,3
1.956173,-0.672517,0.464705,-2.212778,2.65482,1.557766,0.405004,-2.577867,-0.373517,0.740528,3.349815,1.794229,0.50556,3.280134,-1.128405,-3.864139,-6.443033,0.05824,3
2.335143,3.648597,0.472214,0.612481,2.350012,-1.869174,-0.510785,-2.585981,-7.648741,-4.957929,2.30999,1.242427,-2.214433,1.296937,-3.480987,4.023101,0.483895,-6.345854,0
3.192816,1.211987,2.453139,-2.375945,1.009941,-1.114161,4.902659,-2.152335,-5.666279,-0.380841,-1.175691,4.647927,-2.738984,-0.669049,-4.825601,-2.039493,4.185955,5.18863,2
-0.776846,1.275162,-0.560047,-3.326028,-2.087253,0.239942,-0.962037,2.482615,-0.89994,-1.642603,4.760841,2.227588,-1.505573,0.783214,-4.814885,-3.948042,0.045435,0.181575,0
0.911965,1.042322,1.23657,0.44168,-3.636382,3.045037,4.030014,1.206429,5.739347,0.49206,-3.562836,-2.105198,2.217075,-1.632982,2.50122,1.05754,1.359035,-0.843204,4
-2.393689,-0.622978,-0.389721,-1.071102,-2.675772,2.850644,-0.918476,-2.778204,1.952433,0.59241,-2.466878,-1.501504,-2.84775,2.582092,3.025488,5.267493,2.999029,-2.991381,3
-0.296705,-0.433149,1.693904,-0.735048,-1.749121,2.282957,1.173376,-0.465292,6.533737,2.903986,0.04435,-2.319244,-0.10641,-1.152637,4.154089,-0.354791,-0.678503,0.943268,4
-0.212751,-0.546654,-3.483286,-3.326841,0.743714,3.247112,0.900853,-0.346614,0.935618,0.116315,1.16684,0.121083,-4.316339,4.363104,2.880885,-0.676442,-1.934565,-0.69758,3
1.880311,-0.132218,2.148701,-2.803775,-0.456899,4.257115,-0.566531,0.057226,-0.154657,-1.125875,1.576705,-0.127914,0.260651,2.33885,0.326656,1.869561,-0.165793,-2.060243,0
-2.398113,-1.63463,-0.17001,0.309849,0.001663,1.241838,3.138647,-0.714837,1.095802,-1.515333,0.299109,-0.699753,1.339616,-0.708461,-0.390837,-1.962847,0.259824,-3.94788,4
-0.473006,0.624626,2.992551,1.404372,-3.228644,3.043807,-2.014144,-1.954652,-0.254281,1.526235,1.246417,1.626799,2.701002,0.852441,-3.949462,-1.163049,-3.228728,-5.377845,3
0.81089,-3.571109,2.471355,-2.512299,1.113343,-0.798351,1.055195,-0.747062,-0.173599,-0.19257,-5.937861,-2.200103,2.65557,-1.055917,-5.119739,-1.152101,-1.736926,-0.91946,4
5.766191,-0.478986,-1.553879,0.391097,-1.005138,-1.231965,-0.094726,2.00629,-4.235996,-2.360202,-0.44187,3.851418,-1.828458,-2.169918,2.916898,3.599062,-5.821358,-3.005153,0
0.607936,2.557375,2.079762,-0.282597,-3.312915,-1.065877,-0.745205,-3.064244,-2.318902,-0.586618,3.182821,-1.822019,-3.679659,2.117801,-0.460329,4.845419,-2.820203,-3.080994,0
-2.17473,3.838865,1.665692,-0.925869,2.258378,2.696737,-4.542615,-1.818812,4.837929,-0.885248,1.125666,-2.281469,-0.988931,0.296096,1.657157,2.43043,-1.26013,0.912089,3
-1.518861,-0.737027,6.174833,2.725623,1.5842,3.534323,-0.526704,-1.293467,1.78206,3.196864,-1.641798,-0.815394,4.078913,-4.791249,0.353468,-1.62366,-1.348754,0.010997,4
-2.248775,1.257327,-2.726514,0.621828,0.751459,1.588016,1.780155,5.990016,2.762031,1.978437,-0.12817,-0.632014,2.565923,-1.979089,0.468787,0.34099,2.185557,1.175012,2
0.579167,1.55086,2.421627,0.354198,-2.512469,-3.996302,-1.190905,1.1714,-1.076584,0.922762,2.837954,0.116873,-0.553998,5.176965,-0.606703,4.222471,1.511052,-0.786756,0
-0.363613,-1.942492,0.690866,-3.708102,-4.167993,0.946291,1.734464,0.063038,2.055773,-5.043542,0.297937,-4.524169,2.310211,-2.646602,-1.619665,-0.787313,-2.022713,-0.175641,1
-1.18127,-3.524851,2.08434,-1.558911,-2.375917,-3.88473,2.128897,1.320332,4.282342,-3.05773,3.758649,-3.796885,1.109255,1.343399,-5.261981,-1.107331,-1.210385,0.613644,1
2.707207,-5.139978,1.534394,3.276884,0.390879,1.716574,-0.331237,-8.984604,0.144874,0.767105,-1.947353,3.511794,3.92569,2.349179,2.382666,0.004588,-3.367382,0.631921,3
1.00202,0.58762,-1.568324,0.189905,-1.061536,-4.768007,-3.176684,0.247173,2.210315,2.365966,2.212964,-1.56734,-3.739809,-0.691762,-5.4524,1.723566,3.292618,-0.975163,2
-0.977422,2.69437,-2.963772,1.226185,1.83022,0.265479,3.146838,3.59436,-2.942955,0.336828,2.035742,1.211912,0.446088,-1.598435,2.405226,0.281327,-2.302226,0.191695,2
-4.135473,3.679224,1.010125,-7.148279,5.04381,3.020849,-2.844999,5.168638,5.582213,-4.0814,0.878439,-2.436069,-4.362573,0.746169,0.034434,6.811363,0.442582,-2.753129,3
-4.422768,-2.384938,0.371571,-3.894459,-1.287637,1.669202,0.736991,1.638618,4.279284,-2.270524,2.609563,4.14362,0.718336,-0.771867,-4.823524,-0.901366,-0.842458,-5.208672,3
1.876173,-0.338746,-2.640183,-4.218935,1.962122,0.406082,0.949201,1.206906,-2.281338,2.654168,0.602036,-0.660861,0.580474,-2.022857,0.115584,2.419143,-2.612688,1.6074,2
-2.065941,-0.569361,0.161758,-1.305325,1.140932,-5.224293,-0.991712,0.20241,-2.242326,0.848967,2.16242,1.532224,0.411207,4.383427,-1.00241,2.135502,3.628291,-4.900058,0
-2.954091,0.169534,5.195819,-0.95401,2.350948,0.837525,3.545003,-0.480976,7.239851,-2.870756,-0.238371,-3.049764,-1.570679,-7.388013,-4.862642,-2.030944,-4.201218,-3.625546,4
0.618906,4.262096,-0.663346,-1.194797,-0.067965,0.713867,-3.306903,-1.317005,3.803479,-3.420355,1.344453,-0.903186,-1.81978,-1.193004,3.095505,5.11909,-4.665229,0.592004,3
4.140367,3.52973,-0.422581,0.216901,-2.821801,-3.071497,0.144638,1.284765,-1.508192,-3.52984,-0.580676,-0.623801,2.536636,3.133283,-0.950787,-1.113308,-2.258423,1.183887,1
4.259669,0.027776,1.561226,-0.696033,3.02087,-0.405021,0.696438,-2.198447,-0.260713,1.588909,1.130506,4.785175,-1.273636,-2.72326,1.545514,-1.852312,1.282496,2.63993,2
