@relation art-01-weka.filters.unsupervised.attribute.NumericToNominal-R23

@attribute att0 numeric
@attribute att1 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att2 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute class {0,1,2}

@data
-0.021241,3.797022,3.43279,0.218477,-1.8914,-1.195109,-1.526724,-2.139534,-2.637447,-3.04953,1.06445,-3.744038,3.450573,-2.116317,0.48817,-5.092493,3.186433,5.626086,0.090599,-3.419765,-2.479076,1.026698,1
-3.63446,7.884353,6.778597,-1.89225,-10.849187,-8.273948,-0.792783,8.894093,-0.880119,4.869382,1.973637,-0.435553,-6.780847,1.911913,1.987055,2.24638,1.977678,-1.042917,1.19642,3.660588,-2.019621,-1.64766,0
-5.261571,1.823413,2.267051,-1.557585,-2.016494,-1.145715,2.367812,3.554876,3.859226,-0.421679,-0.515264,1.008459,-0.508517,5.599644,1.613095,2.836842,2.015633,2.02649,1.023864,-4.053182,-2.817289,-1.415532,1
-1.541589,-3.953372,3.79369,1.096997,-2.043077,1.264773,0.611959,-5.274738,-0.743238,0.503622,-1.739906,-0.25754,0.074386,-2.136894,1.775382,3.100261,0.88016,-0.482617,-2.898066,3.040338,3.08032,-2.048224,2
0.518013,2.306669,-0.951083,-4.920423,-0.797176,-2.431088,-0.069878,-3.109901,-1.680026,-3.412439,0.768564,-1.306174,1.885304,2.080885,-0.117831,-2.538262,-1.390242,3.384318,-3.245189,1.374545,-0.983313,5.194052,1
-1.785551,4.538116,1.187309,0.091301,-2.964817,3.075165,2.931924,-0.97261,-0.293201,-0.207377,-1.579375,-1.689235,-2.675525,0.857419,2.686088,-3.409766,2.473154,0.23075,-0.582,0.498317,0.721495,0.906089,1
-0.495016,-1.996675,1.887038,-6.108007,0.37809,0.791012,0.627596,4.495635,2.746875,2.779969,0.726788,-0.586641,-5.530547,-0.500332,-3.338935,2.040013,-5.787822,0.097543,5.099694,-7.303158,-3.812652,0.624762,0
1.32373,-0.076156,-2.245613,0.259278,-0.175228,0.478649,1.413889,2.235752,-3.32121,-1.139184,-0.982372,-5.445942,2.84485,-2.057214,0.093251,3.129272,-1.090995,0.082481,2.828529,-2.211996,1.860868,0.922491,0
-1.048971,0.809024,-0.455972,-4.17218,1.567103,-1.575044,2.191682,-3.187921,-0.568054,-1.489581,0.671753,-0.994423,0.544764,0.478451,1.068679,-0.0988,1.843371,-0.33017,1.316521,2.373974,-2.128148,4.437206,1
2.938225,5.50847,1.900223,0.263589,-2.181131,-1.72535,-1.672115,0.526219,-1.667777,1.537888,-1.869938,-0.29487,-2.301098,4.702334,-1.557115,-0.617807,-2.043575,-0.415163,3.56371,2.285355,-1.94528,4.134134,0
6.991455,2.720403,-2.941907,6.355357,-2.372511,3.021675,0.444345,0.718732,-1.551644,2.895089,-3.133193,-5.417225,-3.051285,-1.456728,7.776374,0.028243,-0.972588,1.277763,0.057773,-0.391593,2.356473,3.606344,0
-4.283742,5.192302,-0.033327,1.783964,-7.514816,-2.037579,1.329732,6.198092,3.390198,1.146653,0.317237,2.721628,-3.449776,2.756789,2.383122,1.700405,-1.628545,-1.728369,-1.908369,-0.428085,0.55,-1.288165,1
-5.289589,1.149799,0.934522,-4.712716,-0.721481,-5.504234,-4.952097,1.941679,-1.022695,1.220618,1.339893,0.234293,-2.911052,2.019494,-4.242331,-4.105771,-0.297727,3.40811,-0.112447,-5.430704,-2.116665,2.459639,1
-3.901615,3.184276,0.706896,2.452722,-0.523036,-1.354555,-2.546258,1.221103,-1.692466,4.930249,7.085431,2.766937,-0.250362,0.139772,1.302345,-3.99858,1.806186,0.499109,-1.582698,-1.114477,2.29025,3.920689,1
-2.199428,2.74071,3.953688,-3.816456,1.119745,-1.019527,3.34206,-3.736563,-0.607404,-1.249861,1.377948,-3.2289,1.613617,6.930913,2.913755,-2.555571,-0.646327,2.78705,-3.111585,3.546109,0.865356,6.48763,1
-0.057962,2.012412,3.732177,-3.987744,-1.608134,-0.338135,-0.75881,3.268488,7.811371,6.721077,0.582479,4.129228,-5.268941,-0.798627,-0.269302,1.140882,-1.587246,2.650851,6.04214,-5.086912,-1.074082,-0.205117,0
-7.957088,-4.27936,-2.706634,0.150668,0.609,-3.764162,-4.114312,3.466524,-3.267452,0.116218,1.097358,1.904875,-2.561141,-7.749211,-2.594909,3.342324,-3.646036,1.251792,-0.905272,1.5836,-7.019429,-5.918882,0
-0.894331,5.260046,-2.497236,-1.030266,-3.062103,-2.174836,-3.018198,-0.280664,3.06612,-1.322845,2.587898,0.237133,-3.322336,-0.422258,4.257863,3.864484,0.625669,-6.758051,-0.34537,0.335601,-4.128385,0.427937,2
-0.452667,-0.37355,3.98437,1.340756,3.401318,2.994483,-1.858841,-3.288791,-0.424127,0.982493,-2.361128,-4.864888,-0.609246,-0.755144,2.010159,0.038906,-1.133526,-4.4536,-1.755892,3.067157,4.432509,-1.961603,2
2.387018,-4.316319,-4.775212,-5.120338,2.572787,-6.854376,5.929715,-4.44054,-3.709722,-4.813434,-1.524453,-3.54594,2.554111,4.40038,1.223142,3.18164,-0.104994,3.488465,-0.245973,-0.586653,-1.676116,5.145839,1
5.584685,-2.85419,1.399809,1.213254,-1.956441,0.367683,0.972972,-1.970005,2.366744,-2.131076,-2.671749,1.459004,-2.483616,-0.169065,-0.135234,3.399756,-3.128261,-1.038021,-1.912612,-2.591583,-2.25189,7.017154,0
2.139238,-0.560856,2.640763,4.113208,-1.445332,1.425125,-4.005794,2.571424,-0.54214,1.429217,0.811152,1.160811,-4.681603,-1.981939,-0.052484,1.414659,-3.096522,-3.273169,-1.563407,-3.154989,-6.766052,3.285202,0
-1.162481,-3.568719,4.214608,-0.543302,1.802243,3.158146,4.300367,-1.631949,-2.153125,1.24026,1.101873,-3.894104,-0.697383,1.817065,1.831675,-0.206579,3.951425,3.237678,-0.197734,-1.409891,0.834449,1.887011,1
2.493389,0.255714,-0.054674,-4.837128,-3.705595,-0.949539,2.336921,0.05086,-0.028138,-1.162422,-0.838124,0.055354,-2.278062,0.242121,3.630722,1.815128,1.351754,1.939819,0.660111,-0.54527,-0.991346,-0.26324,1
2.385975,-3.494224,1.705528,6.221732,-4.128159,-1.765307,-3.494651,-1.417803,1.539041,-1.858394,0.544409,4.518283,-9.520033,-2.986469,-0.641884,3.974678,-3.521328,-6.601504,0.27128,-0.760586,-3.137319,1.360778,0
-3.15591,3.266879,1.53085,-1.137642,-6.062931,-5.252504,-3.569861,2.40939,1.12602,2.894445,0.696648,1.597166,-2.640607,1.005604,-1.866689,3.280392,-0.364451,-1.056371,6.055228,-0.078416,1.171859,-2.269574,0
-3.831543,4.449201,0.180132,1.098379,-0.020362,-9.386444,-2.576986,-1.323387,-1.565666,1.951738,1.547893,-3.034552,0.523753,-3.569216,-1.899795,-3.911801,0.75565,-4.74825,-3.607019,-0.281419,-1.64435,4.154813,1
0.028442,-0.774764,-1.668752,2.443392,-3.270684,-0.441113,-2.114155,-3.806242,-1.150833,-4.331481,-1.371096,-5.892881,-1.409173,-1.83195,4.064509,7.410435,4.010656,1.100321,0.151619,4.727245,-2.338392,-0.068714,2
2.419009,3.151943,4.58439,-2.344224,-0.649858,-2.311749,0.264515,0.800114,-0.847723,-2.595472,-2.207375,-1.421668,0.38411,1.992227,-2.625172,1.951212,0.797799,-2.386736,1.002317,0.695317,-3.589262,2.472664,0
-0.572911,-0.409482,-0.04274,1.299341,-2.043397,-5.938577,1.37075,-4.461788,3.722513,1.414656,2.759924,-0.476789,-0.551087,-4.575205,-2.388333,4.132347,0.483293,-7.950257,0.325626,-0.076462,5.376126,2.982152,0
0.845797,1.813433,3.550875,1.197753,5.278742,1.615496,0.540768,-3.877415,-0.575959,3.990043,0.940227,-1.132473,1.027835,2.439158,0.317261,0.124484,-1.612114,1.175527,-2.230604,-4.568367,1.641567,-0.417211,2
-6.1139,4.833538,7.334471,-0.127746,4.769378,-0.761129,-0.938609,2.85496,0.034897,1.2847,4.203902,2.084092,-1.519155,5.184123,-2.485817,-3.595606,-0.319638,0.237573,-4.195699,-0.715417,0.327225,-1.236618,1
-4.717649,6.463017,3.315951,2.851472,1.616189,1.777758,3.02842,-1.919978,0.408445,-0.168231,-0.678775,1.59021,-0.189063,1.494823,-3.203592,-1.299754,-0.516362,-3.74899,-1.420257,3.579502,-1.176303,0.819507,1
0.90914,-0.362667,1.154115,3.938307,-0.606948,-2.187107,-2.77601,3.476977,0.709723,-1.077363,-1.367748,-3.263859,-1.759524,0.906262,2.064029,-0.336831,-2.376379,-3.431941,-5.981537,-0.058319,-4.408062,-0.959551,0
-0.833338,2.430073,2.01046,0.870418,-5.380345,1.561972,-1.296836,-2.423642,-1.566001,1.715311,1.899364,-4.177931,-0.125737,2.078604,6.278583,1.087021,1.25419,-2.159161,-3.367957,2.612834,3.275773,6.349046,2
-0.717767,0.42607,3.622726,0.791065,3.830883,3.064193,0.0742,-4.010883,-2.025842,-0.903175,-1.01782,-3.629355,0.722117,0.516763,1.168113,1.213871,1.101705,-2.331977,-4.390313,-0.581238,4.950489,-3.432078,2
1.009716,5.215079,0.507249,-3.226982,-1.639217,-4.047266,0.105791,0.162696,2.553531,2.62538,0.438319,2.691434,-2.182244,0.452731,1.596167,-3.146114,-0.796138,0.393361,-1.985884,-0.427648,-3.749759,0.618581,1
2.783613,0.920017,-3.10458,2.381081,-1.690969,-0.966092,2.984261,-5.50535,-1.26183,1.307837,-0.954944,-0.70238,-1.529056,-4.522218,0.141402,-2.491721,3.666482,-4.127061,0.255126,1.406339,-0.502833,4.004188,1
1.588906,1.464628,0.95295,-0.362266,-6.310586,-0.501011,-2.367873,6.397359,1.011684,4.814168,0.289457,0.595766,-5.833568,-0.5479,5.211146,-0.489296,-0.687613,1.486064,3.669765,-2.452037,-2.990035,1.37492,0
-1.175818,1.070116,0.097869,0.662301,2.463803,-0.690345,2.424552,-3.229195,-0.545985,-2.449239,4.895593,-4.375112,4.903978,-2.626517,-0.884823,-5.586338,3.311973,1.851253,-3.535236,-2.757734,-4.180217,0.676794,1
-2.145447,2.144686,-0.327715,-2.85242,-4.071325,-0.452698,1.619256,-4.624263,0.45051,1.019154,-2.738593,-0.440085,-0.242388,-3.384659,-1.433797,2.096505,-0.979926,-0.483191,-0.732804,2.699962,-1.917099,-0.07968,1
-1.133435,-2.180595,4.212647,5.478647,-2.184156,3.000725,-2.191802,1.175442,-0.520386,-2.855607,1.072416,-6.214602,-0.837262,1.961264,-2.612973,2.22095,-1.792819,-4.421086,0.825939,4.960518,-1.506777,6.645918,2
1.206795,1.422511,3.518025,-1.54933,2.879263,-0.05907,3.636404,-0.218664,-1.429841,-1.966355,0.050585,1.83531,-2.095336,3.603452,-2.514642,-0.07499,-5.163429,-3.587349,-2.820823,-0.994199,1.706943,-0.192282,1
-3.243663,0.515016,-1.370457,-3.012305,0.241461,1.043153,0.302078,-2.160824,-2.445404,-1.462102,-4.139669,-1.761302,-1.083081,0.776521,1.407181,-1.456228,1.020321,0.366184,0.299574,-2.192228,0.201339,4.587297,1
2.458524,-0.973904,-0.956275,-6.268987,-0.411671,-1.861743,0.781218,-1.169133,-1.707723,-1.554159,3.429398,-6.88566,-0.799759,-2.25906,6.073044,-2.573814,3.831023,4.007974,-0.411122,-5.757254,-1.990994,2.647911,1
-4.145784,-0.746481,2.236474,-0.604781,-3.573467,3.610683,-5.317209,-1.910671,-0.674727,-3.467691,1.653374,-8.601585,-0.48453,-2.169933,4.011691,5.054282,7.768165,-0.552658,-1.982833,2.842096,10.702607,3.695337,2
5.381426,-1.497654,-0.141446,-2.513612,0.592133,-2.163929,-1.379262,-0.605,6.286281,-0.447178,-5.840092,4.043236,0.31464,-1.897087,0.501529,6.556839,-0.018771,-1.4321,2.734125,-4.20197,0.828638,6.014374,0
3.880259,1.031648,1.237937,-2.323038,-6.494395,-1.310555,-2.998783,-0.359763,7.690845,0.686538,0.113956,1.226297,-2.534644,0.569274,1.262565,0.31721,3.788096,-1.624929,4.420266,0.076814,-2.615558,4.013892,0
1.937136,-2.698748,2.039065,5.020423,-0.631254,-0.487815,0.343869,0.223199,-0.241231,1.356786,1.787144,6.725083,3.547667,-3.56952,-3.428518,-2.018676,-2.439675,-3.585499,0.83206,-2.01927,-1.825129,6.271912,0
-3.08498,0.540384,-5.495621,5.360115,1.462065,-0.432242,-1.014434,-3.597804,0.23021,5.149528,0.427238,4.690811,-3.970854,-7.766269,-1.654528,-5.275449,-0.047803,-0.373248,-1.141714,2.525033,3.240657,-4.653052,0
-5.169459,1.363285,1.674412,0.070258,-0.10988,-1.452539,1.036083,-0.175383,-0.12039,-3.946963,0.841626,-3.010919,4.930755,1.8134,2.879467,0.530377,2.837743,4.325215,-3.735088,0.560148,-2.224483,1.328433,1
-4.944874,1.443208,-1.427181,-4.654191,-4.998663,-3.585711,2.926515,7.875839,3.122972,3.538621,4.955267,-2.354304,-2.203832,-4.816389,-1.659803,1.785159,-0.877917,-3.230482,9.984029,-3.405949,2.561645,3.533389,0
0.780939,3.609086,4.683884,-3.708536,-1.607001,-1.323189,-1.290534,2.515336,-0.3946,-2.192302,-0.245645,-0.894254,-0.145593,3.828017,-5.419668,0.912397,-0.861666,-3.074011,1.707676,0.165142,-5.391331,-0.730383,0
-5.768265,-3.276114,0.244717,1.687653,-6.059179,-1.342528,-1.367692,-1.336135,4.873924,1.6647,7.112266,-1.428872,-3.312253,-2.317682,4.605392,4.631533,2.191765,-2.221074,2.14963,3.08125,3.926,0.007007,2
-0.371655,-2.973576,1.717161,-0.852242,-1.447134,0.809457,2.903661,-1.153218,0.819999,1.734707,0.493498,-2.957114,-3.605116,-0.738012,1.230754,-0.467571,-0.042511,-1.423801,-3.210472,-3.909257,1.053231,-0.138935,1
2.835495,4.673791,0.992525,-4.183103,-1.910569,-1.868101,-5.471724,-7.727198,-0.464925,1.416333,-0.495446,-1.636047,-2.424486,-1.790792,2.586746,4.688314,2.372153,-6.340328,-2.623004,3.611531,0.829238,6.458535,2
3.126064,9.175639,-2.44886,-2.405939,-4.453191,-2.428413,-1.584923,-2.793963,3.261193,-2.866978,5.755039,3.693923,0.27791,0.006155,1.995903,-2.890201,0.39353,-4.000431,-4.962544,5.050452,-3.711283,8.090368,2
-3.076805,-5.563405,0.074264,1.111512,-3.742796,1.053152,-3.141344,2.784518,3.008572,-2.998407,0.70487,0.854161,-3.133477,-0.946953,6.078281,1.307035,0.049093,-0.768334,0.94007,4.349409,-0.687811,-1.438922,2
-4.760066,4.928991,0.936781,6.470198,-1.303959,-6.074486,-2.545764,1.629313,-2.24547,2.11208,1.36671,1.772237,-6.94179,-3.765295,-2.14957,-1.304719,-2.856047,-2.587573,2.484356,6.731304,1.463983,-0.897188,0
-3.85809,5.223157,-4.538884,2.844389,0.276918,-0.296145,-5.878122,2.655836,0.286941,2.143306,-1.006101,-2.183232,1.848668,-6.04453,-0.239131,1.251503,3.276686,0.265312,6.141859,3.203212,-0.908869,-3.588587,0
6.290841,-0.142909,-3.755027,0.848297,-0.762271,-3.863513,3.639557,-0.078134,-2.545944,-2.242946,2.629134,1.591258,-0.285855,-3.010803,3.902411,0.813279,-0.90883,-1.971721,-1.778705,0.316495,-0.11539,1.505831,1
-1.155429,-2.040181,0.188236,0.636644,-4.822722,-2.749882,-3.070163,2.129914,9.562194,4.398536,0.631958,4.324846,-3.199308,-5.495073,2.377106,1.730589,0.946407,-0.113014,2.894916,-2.087604,1.013125,-0.360625,0
1.863953,2.867052,-2.324161,0.2167,0.150255,4.243869,3.869718,1.957544,-2.376817,-4.639528,0.909706,1.766082,-0.083563,-1.9645,-0.026057,-1.740345,-0.689035,0.107448,0.058086,-2.188813,-1.416083,-2.366728,1
1.25502,5.80524,-1.232829,-1.690096,-0.3818,-1.531778,-2.14042,-2.48683,0.137749,-0.002804,-1.753303,1.478611,0.829024,-3.497216,-0.477287,-0.281971,3.689072,1.195693,-2.077935,-3.38226,-1.851848,-1.314408,2
1.755969,8.850537,-0.403492,0.628027,-2.423889,0.108058,-6.248736,-5.268904,-6.279084,-5.476331,-1.231719,-3.233655,3.433958,4.072051,1.382479,4.292219,8.740402,0.805001,-5.069385,0.467438,1.85191,5.107812,2
0.569591,3.816856,4.346996,-0.442376,-2.935729,1.401567,2.839309,-1.024884,-1.302913,2.808846,-2.097437,2.35861,0.384924,1.060938,-1.51774,-2.904394,-5.822896,-1.47857,-0.364107,3.019694,1.555118,3.123747,1
-0.102349,-2.953316,4.550083,0.387723,2.874319,3.144828,-0.220737,-0.21342,-1.469024,2.770819,-5.969908,0.689243,-2.610758,-0.875501,-4.246725,0.790742,-0.740582,0.954854,0.099834,-1.037204,2.41071,1.048968,2
-1.946742,-1.229299,2.874297,0.591422,-1.364161,4.182308,-0.514247,0.790464,0.281989,-2.608693,1.035894,-8.525705,0.684454,0.070907,5.831361,0.686998,1.439129,-0.40679,-4.525606,-1.421343,2.662321,-0.493822,2
-4.034451,2.328965,-1.082227,4.49925,2.576157,-0.313661,1.593188,1.228824,1.264673,3.319807,1.319941,-1.454864,-2.370109,-0.599774,0.545361,0.831802,-2.168491,-4.972593,2.032518,-1.577577,-2.260927,-4.643695,2
-1.335041,5.112084,2.071248,3.850911,-4.681114,-0.320478,-0.150392,-2.025516,3.158683,-3.591312,3.450793,-3.274289,-4.017606,0.379892,-0.968333,5.467583,3.392051,0.276292,-0.071089,2.64695,-0.223165,3.408713,2
1.108289,-2.228411,2.841461,-3.587071,-5.215468,1.379893,-3.897677,-3.18776,1.60847,-2.696,4.288996,3.084809,-3.334943,-3.125145,3.548363,2.204074,4.587922,2.623569,-0.195664,3.29249,2.675072,2.285056,2
-0.852075,-1.972911,6.396583,0.61255,0.346845,3.909676,1.898615,-3.205976,-2.723272,-4.224919,-1.6824,-1.849098,5.681638,-1.848653,-1.586935,-1.361031,-1.442878,2.806532,0.704955,-3.047099,-0.735444,-0.653055,1
2.399058,3.22201,-0.648796,-7.73728,-4.742076,-3.677851,1.647839,-2.231731,3.949514,2.53959,0.203999,-1.673032,1.452823,-1.473615,5.050628,0.962081,4.119821,6.85508,-0.461076,0.894763,-7.20964,-0.020687,1
-2.060734,2.454901,-3.72557,-6.523388,-3.398198,3.784464,-6.572235,3.590118,1.643466,-4.623023,0.948559,-3.656976,1.317136,-3.013785,4.337544,-2.931396,7.681225,-3.033824,-4.524862,-1.301262,4.555209,0.348788,2
-0.231223,0.832792,1.891,0.484746,-2.891956,-2.230861,1.757524,3.267614,-1.84572,0.731007,0.704743,0.8802,5.582441,1.6792,-0.624488,-1.601494,-0.01843,1.542809,1.161609,-0.25004,-2.794554,-0.354262,0
3.236747,-1.067809,4.251734,-3.792457,1.797064,3.798865,1.241363,-5.348598,-1.221153,-5.075187,1.398495,-3.33437,3.787543,-5.410755,-0.171032,-4.070052,1.341544,3.456087,-2.824178,0.008953,-3.598625,-1.097152,1
2.635744,-2.673519,0.504592,-2.453151,-1.818749,-0.660241,0.45249,-1.13668,4.51451,-0.549362,0.087427,-1.580639,-0.053512,-3.972395,1.554899,3.569425,-1.066319,-2.195827,0.085237,-2.059057,1.757335,3.327566,0
1.174224,2.083469,-0.688393,1.782751,0.129534,-4.601023,0.860658,-0.761821,5.336866,2.198649,-2.004057,4.578313,-1.164329,-4.357282,-2.263157,1.223215,-0.349409,-5.915856,0.199554,1.657476,5.857301,3.186658,0
2.930827,2.995212,-1.033547,-2.518269,-1.595045,-2.117398,1.209881,-3.942715,-1.876712,-1.746719,-0.594007,0.316001,1.34201,-2.252938,4.1087,-0.276802,0.827593,0.35165,0.009055,1.845834,-0.960283,2.756419,1
-3.638444,3.670102,3.795739,-6.851419,-6.023675,4.212848,-0.870968,-6.491587,4.9236,0.780413,-2.96594,-2.757389,-2.519038,-1.673567,-1.507939,-4.465239,1.632913,2.824304,-0.290854,-2.513174,-3.242095,-1.809,1
1.792925,-2.436628,3.256765,1.137938,0.178784,3.289792,4.718324,-3.366061,-4.398131,-0.139695,2.287985,-5.24596,-1.238479,1.515692,2.642175,-0.435893,2.836494,0.716025,0.416033,-2.990505,4.271887,3.634479,1
0.39106,4.698296,2.130048,-0.172839,-3.8587,-1.849365,-0.328866,2.381597,5.017521,1.866677,-2.554824,-2.370796,-6.95821,6.124447,2.450923,-3.743127,-0.508585,5.130068,3.120043,1.048204,-2.542605,-5.361493,0
-3.982533,-1.483257,0.983903,-2.324786,-2.782651,-1.684581,2.687391,1.784445,-1.928167,-1.015834,-1.663648,-2.309035,-1.069106,3.591971,1.096691,2.464493,-3.646273,0.192057,-1.775234,-2.569279,3.555809,0.713541,1
-0.611261,-0.817319,-0.51425,-3.061569,-3.799969,1.174676,-0.485674,-1.321363,4.459321,2.504121,1.97767,2.917952,-0.020762,-7.087761,4.721581,-7.282822,0.716327,-0.268375,-2.221108,2.51526,2.059347,1.839499,2
2.836628,1.70818,1.383713,-0.536144,-3.413393,1.339301,-0.524977,1.605082,-2.136603,3.201109,0.239022,-1.234861,0.26178,-1.128705,4.160744,-3.200654,-0.519053,2.639433,1.467647,-1.309238,-3.637274,3.796178,0
-3.682507,1.115654,1.168729,5.194662,-4.573845,-4.803146,-3.305678,4.118609,0.08803,4.189438,2.665768,2.767465,-3.982598,-1.591649,0.272269,0.319309,-1.03543,-3.2679,4.147349,-2.175021,-4.330928,0.667748,0
1.776393,0.611268,3.104942,-0.260184,-1.921849,-1.737036,-1.584051,2.006178,0.915514,-2.478226,-0.743802,-1.264927,-0.85392,2.177133,-1.744869,0.96506,-2.455864,-2.463655,1.325515,0.132392,-7.695184,2.960826,0
0.199994,-0.163009,-1.037824,2.670078,-1.807506,-2.116473,-1.537265,1.664019,2.913637,-2.843336,-1.200161,-3.883693,-1.429567,1.427157,-0.957908,0.993347,0.678405,-2.643216,2.508362,-0.359264,-4.150361,3.987888,0
4.560515,2.24635,5.849138,-1.422615,-3.362483,-0.393196,-3.976996,-6.129145,1.589742,-6.075282,-2.536071,0.159004,-0.745512,-4.070542,-1.913138,4.091153,3.141476,2.712723,-2.496724,1.271998,-1.25152,1.295096,2
-3.39047,-0.818899,1.824682,0.153746,-4.044616,1.368635,2.780359,-1.344622,0.247679,-1.900595,-0.615715,0.04893,2.214909,1.024847,-1.260662,1.398627,1.52439,2.651932,1.809813,-1.037242,-0.550169,-0.776208,1
1.703376,2.629687,-2.079903,2.177954,-1.548765,3.565983,1.524341,-0.159464,-0.390751,-1.708959,-1.32338,0.648229,1.328433,-4.072712,-2.040231,-1.795412,4.140313,0.932411,6.502712,0.185944,-3.30659,0.377716,0
-3.86377,1.089668,1.811618,1.24313,-1.849412,-5.247371,-2.200503,3.257163,2.145472,-0.541838,2.255839,-3.007568,0.273082,1.538069,-2.097668,-0.795442,0.311323,-1.891042,3.721067,-0.066625,-3.819402,0.644826,0
-1.439701,3.09913,-0.534042,-3.359238,0.72225,-4.394163,-2.103795,-2.022754,3.116281,-0.779866,3.624006,0.833613,1.14595,0.919886,0.668607,-2.659152,2.640096,1.643225,-7.274128,1.405074,-3.694646,2.408421,1
-1.577816,4.212848,5.52401,5.932444,1.312931,-10.397409,-0.406586,-2.192993,2.785896,1.185206,-1.913046,5.911467,-0.841517,0.384001,-2.503065,0.023617,-1.007705,-2.395275,-4.143556,5.91456,5.402551,-0.920874,0
2.657506,-0.319108,-1.952873,-2.097832,-2.498175,-4.720705,3.888237,-1.348676,-2.301929,-0.494452,-0.729419,-6.04956,-1.792965,-0.0029,2.881128,-2.515049,3.8061,2.877445,-0.041218,-4.393152,-1.124823,1.128011,1
-1.444342,0.934002,0.594412,5.179424,0.141657,0.972067,-0.133827,-0.398078,2.757042,-1.138069,0.533461,-5.723812,1.090075,0.680909,0.060635,0.013064,-1.811694,-1.651386,-0.454889,2.45832,0.394077,1.961088,2
-1.610649,2.464151,3.904518,-2.261712,1.029791,2.459419,-1.982749,-3.323682,-2.515743,-1.037123,2.919565,0.260454,1.29341,-1.050187,-0.013709,-1.211203,0.863193,-0.169536,2.101401,-1.413108,0.473943,3.927234,1
-0.990965,0.529106,-0.023189,-0.005824,-1.144763,-0.611577,-0.241916,-1.734589,-3.642463,-0.745395,-1.146734,-2.156386,0.215422,-4.210618,1.603966,-0.487498,3.224986,-0.195478,2.305694,-2.774476,0.016661,1.533519,1
-0.884557,2.020872,0.0026,-2.749695,-3.819072,-2.840496,-3.354869,-2.58786,2.632268,-0.685206,-1.13519,-0.027929,-4.565971,-1.671198,4.411578,2.88027,2.560988,-3.591733,-3.768726,2.735588,1.039365,3.39704,2
0.97208,2.926054,-0.941455,0.513408,1.466733,-0.776452,-1.418222,-0.832138,2.111532,-3.861751,-0.954709,0.293837,-1.968804,-0.464858,-1.42671,2.28548,1.555864,1.142806,-0.955211,-1.167837,-1.57104,0.526661,2
1.265746,0.657857,4.245168,-1.191077,0.053061,-1.17198,2.859919,1.030817,-5.819582,0.074995,-0.308396,-3.075438,-1.569842,-2.501352,2.211853,-1.395004,-2.524478,-2.081063,0.851931,0.881315,2.308943,1.342521,1
-2.918556,3.637214,0.562153,4.3447,-0.783588,-3.663579,-1.537962,-0.118568,-2.569785,5.026667,-1.624569,5.870279,3.246511,-2.599144,-0.584304,-4.859526,-1.158827,-0.015594,1.897484,-0.268423,2.338108,0.948499,0
-2.595768,1.948641,2.290978,1.772848,1.076227,-2.319707,3.034012,3.203209,5.669587,0.760148,2.029919,2.074684,1.599542,-3.012136,-4.604946,-0.123279,-0.551553,-0.812669,6.615298,-2.205568,4.536234,4.217043,0
3.754308,4.073991,-1.134242,2.721266,-1.126419,0.825733,0.051662,2.064472,-1.192193,4.904001,-4.034058,0.688348,-3.774084,-1.528865,5.20571,-0.84424,-1.464318,3.07213,1.99041,-0.54593,-0.42377,2.701106,0
-2.188666,1.057669,-0.625985,2.181355,-2.484076,-2.091134,-0.921585,-1.449549,-1.419909,0.758158,1.615625,-1.862516,-3.682612,-0.859377,1.562432,-2.114518,3.102766,-2.880467,-1.662555,-0.746567,2.157641,5.239879,1
-6.851971,0.784113,0.111441,-3.299148,-0.287516,-1.274043,3.119349,-1.359536,-1.470267,2.137857,1.754345,-6.615861,-1.164871,1.68475,3.229818,-1.111775,2.041972,0.289151,-0.552876,2.18007,1.226539,5.42921,1
1.661359,-1.952639,-2.150644,-3.783099,-2.436862,1.988005,7.732914,-3.259724,0.306381,-2.395685,-0.600492,0.513154,1.223799,1.03758,-1.074279,1.632036,-0.801331,3.374737,1.52113,2.117106,-2.793809,-0.957388,1
-1.331614,-0.047797,-0.142195,0.244793,-0.338226,-1.265845,-0.273511,-2.613774,0.04867,0.659031,3.466914,-2.800569,1.89869,-1.742737,4.699912,-1.015337,4.770156,1.42586,-2.537425,-3.666727,-0.321355,2.879088,1
1.880488,6.226836,-0.697314,-0.896317,3.471141,0.439805,-0.054863,0.599137,-4.103806,-0.142844,-1.19316,1.339686,0.400226,0.525065,-0.200901,-0.54079,0.962494,1.801454,-2.288363,-2.200402,0.169414,-2.901192,2
-3.412286,2.557024,0.631983,-1.015343,-6.898401,-4.850567,-3.436541,2.891735,-1.210706,0.075775,1.597732,-3.650684,-2.677174,-0.950053,0.557243,1.967751,3.20201,-2.635431,0.91845,2.678036,-5.900557,0.923941,0
-3.796352,5.715555,4.023097,5.425386,-4.903431,-5.808698,-0.546601,4.668878,-0.939974,7.391538,4.011913,2.00969,-2.18674,-2.456037,0.517851,-3.652663,-1.307722,-2.24948,2.38105,1.388957,1.957268,2.530277,0
