@relation art-12-weka.filters.unsupervised.attribute.NumericToNominal-R12

@attribute att0 numeric
@attribute att1 numeric
@attribute att10 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-4.067924,-2.805372,5.678975,-1.689271,2.512576,-0.613834,-2.243884,1.418663,0.62145,3.073724,-2.010192,1
-0.42175,-0.233643,-4.173222,4.718842,-1.142362,2.111842,-2.236056,-2.24207,1.318594,-1.697402,-4.870829,3
0.159188,-1.671194,1.002827,1.235619,-0.062534,0.905592,1.853887,1.262223,0.264245,-0.380417,-0.910216,1
1.54571,1.725384,-1.581792,-2.250293,-3.474598,-1.083783,1.585554,4.419965,1.186518,0.574378,-2.030254,6
-0.024591,-0.741078,-2.407623,-1.972613,3.583852,1.593376,-1.75253,2.405658,-1.527556,-1.879001,1.075588,8
-3.786047,1.103004,-1.468583,-3.131087,3.441648,2.596715,-2.533126,-3.463421,-1.031008,-0.521114,-1.747029,0
-1.108357,1.340229,-3.295037,-1.633653,2.058475,-0.069868,1.824485,0.57524,0.858716,-2.44172,-2.308267,6
1.119563,-1.717441,-3.508685,-1.138089,1.376253,-0.459309,-1.780167,1.396935,-1.091715,0.758455,-0.086912,6
0.829699,-0.248568,-0.537491,-0.330171,3.23993,-1.790443,-1.552389,4.778187,0.50731,-0.771232,-1.848118,7
-1.287314,-1.818968,1.673394,-0.445764,-0.564931,-0.657416,1.549486,1.165294,0.773923,0.448926,2.284504,9
-0.363995,-1.269879,1.06396,0.127789,-0.078329,1.003492,2.810327,0.734667,-1.410162,-0.884104,3.281776,9
-0.129094,-4.008334,3.671435,-0.135788,-1.509071,-2.979063,3.737698,-0.541838,0.174804,2.844968,2.915443,9
0.607408,-1.344879,-0.843741,1.15525,1.351857,-0.89935,2.461872,0.708887,0.884273,-2.151079,-1.456651,1
2.679337,-0.091357,1.270326,1.118527,0.763294,3.713836,-3.045913,-0.352295,-0.493763,-0.925562,2.338504,8
0.521024,1.416904,-0.317837,-2.315314,-1.836062,-1.513504,-3.920322,1.997237,1.350581,1.232821,0.34187,0
-0.151614,0.539218,-1.643505,3.116464,0.246328,0.420464,4.339233,0.562409,-0.00766,-1.102495,-0.88157,1
0.40136,0.707234,2.862289,-1.960974,2.116979,2.556498,0.850799,2.948815,-0.567918,-1.382681,0.977763,0
-1.589384,0.388529,0.854355,2.431298,1.493087,2.949064,0.928581,1.668613,0.344393,-3.218976,2.487708,5
-1.698144,1.930228,0.45889,1.601476,4.468477,-1.546863,3.22962,0.222033,-0.832066,-1.225846,1.197119,1
1.28165,-1.164436,0.923932,-0.440604,0.529678,-0.294148,0.520236,-3.435218,0.52294,1.635547,-1.528943,3
2.550798,-1.1006,-0.589934,0.588465,-1.478229,-0.996661,0.837142,-2.708486,1.350029,1.348135,-4.051692,3
5.160639,-0.503387,1.196903,-0.984026,-6.323154,-1.565456,-4.804262,4.439528,-2.766117,6.285893,4.486059,6
-2.800706,2.249452,-4.773068,-4.357035,2.911919,-3.083333,2.472547,3.456139,-4.285497,-1.679713,-3.813208,7
-0.017313,-1.782448,-0.872359,0.823722,1.501406,-0.29759,-1.631112,2.013172,0.631978,-3.95846,-4.963068,7
-2.304076,0.216004,2.796338,-2.26713,0.799713,-0.438642,1.320261,-0.508062,2.272825,-2.868192,-0.055321,9
1.39201,0.065498,-1.745799,-0.550147,-0.520343,-0.407725,-1.693366,-3.612394,-0.474332,-0.173509,-1.034884,3
-1.099145,4.691627,1.285217,-2.059761,-0.597846,0.695432,-4.016528,-1.90026,1.873226,-0.0559,0.698109,0
1.442026,-0.689486,0.345247,-2.426719,2.66694,-1.446966,4.116441,2.211711,-0.652574,-2.273621,2.869288,9
1.164338,0.201249,1.472319,-2.401637,4.520833,-0.016643,-1.916095,-0.504965,-0.890512,-2.295181,3.058591,3
3.523463,-1.230385,-0.312934,-0.43407,-2.274163,-1.937963,-1.209765,3.650109,-1.614472,-1.974852,1.648091,0
2.246031,-0.16723,0.58118,-1.969245,2.696925,-0.986419,-0.534663,0.383063,0.330014,-3.041246,2.110225,3
0.083882,-1.335488,-3.076889,-0.454922,-0.218798,-2.922419,-0.397019,1.364992,-0.553302,1.170282,2.26208,6
0.539454,0.338662,0.288481,-1.79333,0.244622,-1.136326,-0.972135,-3.349942,-1.643152,-1.820001,0.681488,8
0.691929,-1.27762,-1.010339,-4.565073,3.434434,-0.082977,1.792506,-1.194314,-0.780472,-2.135024,-1.871132,5
-0.407708,-2.569025,1.060659,-1.578462,-2.185199,-0.038395,2.636873,-0.171778,-3.062727,-2.686453,0.587711,2
2.308063,0.517563,2.202522,-0.92282,-1.18663,-1.514771,0.596946,0.756487,-1.342031,-0.979217,1.895717,2
1.663546,-0.681555,-2.54978,3.045451,0.753458,-0.166413,-1.868154,-1.172572,-0.458762,-1.471126,-2.000178,3
0.701771,-0.372298,-2.193831,-1.802115,2.514624,-2.835261,1.296741,1.499879,0.674048,-1.61493,-2.172592,7
-3.074057,0.797907,1.113981,0.607851,2.75881,-2.707894,-0.220335,0.342919,-2.649387,-0.744968,0.756139,1
0.943269,1.129009,-2.035887,-1.657488,0.199477,2.143719,0.675947,1.626996,-1.536437,-1.175644,2.533678,6
-0.002696,-1.687591,-1.627457,1.082936,1.244183,0.865933,-1.592496,2.515234,6.477062,-5.82726,-3.777821,0
1.951534,-1.452431,-0.592534,-0.265691,0.757604,-1.869657,-0.928797,-3.443688,-0.318539,0.547309,0.518233,3
-2.056764,-2.140188,-0.516338,0.318515,1.159019,-4.977583,-2.271977,5.478095,-2.790114,-0.203637,0.374723,4
-0.341142,-3.060318,0.404897,-2.18247,-3.97532,-1.63591,0.119097,0.027434,3.420247,-2.146193,-0.110981,9
-0.531714,4.290666,-2.177381,-0.603046,0.196551,-0.479079,1.756827,0.674793,1.224002,0.536808,-3.782306,6
-2.319483,-1.899579,-2.012974,-4.751219,-0.150006,-0.875122,4.549381,-1.925598,-2.444475,-4.175324,2.771615,2
-2.393017,-1.920062,0.481326,0.111365,-3.215849,-0.517617,3.164148,1.640231,3.254696,-4.545758,1.913648,9
-1.94632,-0.172065,2.030621,-0.480046,2.407854,7.271956,-0.813293,-1.152768,3.317391,-4.328143,0.162017,5
-3.325115,-0.578623,-1.172918,-2.727111,1.962552,-3.13243,1.180851,3.759577,-1.080414,1.179274,1.269497,5
3.294008,5.772529,2.912791,0.881072,2.78731,2.671644,-1.15866,-5.113609,4.26408,-0.113873,2.668947,2
-2.173649,1.08251,2.4389,-0.260136,0.459597,-1.243467,-1.168844,-0.712369,0.381558,-1.46327,-0.332247,4
1.058655,-0.350837,-0.901413,-0.975313,3.706369,-0.659351,0.984216,-0.643751,-0.130175,-1.534426,1.340251,3
0.340423,-2.434999,3.025664,-0.509121,-4.261623,-1.031262,-1.152307,-0.637326,3.143296,1.622395,-4.723355,4
1.161872,1.222574,-0.312305,-1.639459,-2.223421,-2.942942,-0.125344,1.042793,-1.939101,1.503237,-0.550499,6
2.185521,-0.726563,-1.167516,3.428046,-1.206036,-3.90969,-4.476627,-1.998764,-2.583789,3.90718,5.506464,6
0.140824,0.802576,0.24092,-1.471038,2.743262,1.48254,-3.569967,1.526845,-1.560142,-1.942319,0.761698,8
0.334229,0.342012,-0.30104,-0.575263,2.310105,1.577239,-0.151678,0.324564,0.118377,1.510867,3.791248,5
-1.584793,-0.12035,-4.135609,-5.055209,0.964286,-2.611692,0.95383,1.326643,-1.05626,-1.28401,1.524904,2
0.653261,-1.308339,-3.829243,-2.041732,0.040805,2.535017,-0.066375,-0.175785,1.620531,-1.29941,-0.785862,8
1.775643,2.878711,-1.616436,0.208987,0.271689,-2.109147,1.406974,0.657104,-0.060074,3.167484,1.273904,0
1.201406,2.775412,-0.023434,-1.267721,0.517767,-1.427212,0.202654,-0.332511,-1.093573,0.297701,0.167008,6
1.655386,-1.397006,-3.52137,-0.045013,0.437858,2.245716,0.409934,-1.240268,1.02871,-1.433665,0.322294,8
-0.226766,-3.12327,-0.398254,2.146599,0.30682,1.480616,2.327912,1.664545,0.486,-1.221177,0.010328,5
-3.909661,2.48041,2.446955,0.147514,1.759,0.175888,1.207229,2.251978,1.545815,-1.492489,1.921842,9
-1.242979,-3.78909,1.010289,-1.542257,-1.026708,1.643985,-1.307728,1.74798,-1.07942,0.396868,0.440971,7
3.410472,-2.993968,1.286915,-1.211357,-1.89358,-0.024658,-0.775015,5.132164,-5.132927,0.026709,2.737273,2
0.242434,1.313347,1.104201,-1.466448,1.396796,1.121715,0.03469,2.483304,-1.311593,-0.533858,-0.735704,5
-2.731607,0.782994,1.825082,-2.684257,1.40186,0.730161,2.713527,-1.437857,-1.84112,0.422699,-3.10067,2
-0.350758,1.313268,0.285746,1.806512,0.799094,0.361796,-4.014227,1.571325,0.716891,-5.123345,-2.005922,3
-2.590595,-1.163135,4.426227,3.608944,0.2917,-0.531814,4.234555,1.975404,-2.524604,2.526685,-1.451677,1
-1.569127,-1.235665,0.312702,-3.610181,2.368763,4.538847,0.448728,-3.073568,-3.207756,-4.232854,-0.02175,5
-0.904187,-0.696894,1.161413,4.092615,2.976583,-0.528271,-0.011959,0.643097,-2.20047,-0.257481,-2.845725,1
-3.677757,-1.095159,-0.422366,2.037727,-3.432239,-0.47408,-1.314604,5.654385,1.347136,2.037532,3.817902,9
0.940301,-0.83995,-4.521857,4.703698,-1.679195,-1.896946,-1.996975,-3.013014,1.369905,-1.105921,-2.424238,3
-5.369167,4.547361,-3.272535,-1.74835,5.184217,0.974583,-1.586398,-5.668263,2.576686,-0.986711,-2.353889,0
0.575998,3.843391,-1.212942,-0.327287,4.637071,-0.638551,-2.173063,-1.446705,-0.380251,-3.835492,2.551577,8
3.377318,-4.209864,1.1813,-0.591179,1.230366,-0.411073,4.24821,0.555115,2.984918,-2.732516,1.696912,7
2.747038,-0.940892,1.452227,2.877393,2.349259,3.387341,0.498347,2.899508,-5.190682,1.487958,-1.0191,2
-0.496902,0.600222,-0.206696,2.217104,-1.291148,0.07285,0.760391,0.76269,1.407327,2.572414,1.3534,9
4.308121,-2.035624,-0.969562,1.017773,-6.237826,-3.512911,-3.107834,3.413732,-0.863007,3.70637,2.916932,6
-0.321174,-1.760253,-1.239244,0.332848,3.26415,-4.31651,-0.53216,-1.504621,-3.65309,-0.587464,-1.368454,1
0.48297,-1.20492,-0.464004,0.027369,-1.569661,-0.80787,2.82001,0.57557,2.06047,-1.609008,1.20467,9
3.254513,1.22796,-2.283243,1.233096,1.031865,-3.758683,-2.360311,0.123338,-1.311308,3.890759,-0.461101,6
-0.77096,2.921549,-1.07171,-1.345389,-0.552938,-0.891071,1.022186,1.699142,1.385346,2.111985,-0.263034,6
2.558292,2.944074,0.561214,-2.349193,2.860097,1.880121,-0.974322,-0.518827,1.676717,-0.56276,-0.711624,2
1.708543,-1.817056,0.174051,1.499486,2.257933,-1.246631,-0.377453,-1.24927,0.267968,-0.660817,0.196379,3
4.933217,-3.477906,1.641058,-0.499451,0.218932,-0.472121,3.971459,0.864368,1.74572,1.39257,3.122356,7
2.700753,1.569484,-0.36517,-0.552541,-0.853153,-3.796486,-1.315488,0.41251,-1.81054,1.615127,0.371876,6
3.300595,1.77581,-1.687162,1.349361,-1.31763,-1.602695,-1.353409,0.124461,-3.065109,2.030874,2.656337,6
2.1761,0.376913,0.576229,0.692687,2.478549,-0.805433,-1.947997,1.522967,-0.155267,1.807573,1.464875,4
-2.216892,3.509711,0.911484,-1.227208,1.365344,4.086547,-1.371867,-3.782904,0.864735,0.607027,-0.760496,0
0.678914,1.927445,2.49272,-4.231219,-0.760712,0.025969,-3.321852,1.271523,-2.089602,1.817027,1.531183,6
-2.18256,-0.273705,0.058712,-0.401008,1.80004,-0.903021,-0.793368,-2.775985,-2.535154,-0.824886,4.47093,8
-0.313344,1.658109,-2.174993,1.731398,-1.106065,-0.169053,-0.771925,-1.081107,-0.773691,0.612967,1.536598,6
-1.620094,-1.743821,1.891239,1.425213,-2.91622,-0.306999,-0.120948,0.694426,1.419868,0.494567,-2.1383,4
2.746521,-3.339348,-2.152299,1.582896,-0.811038,-0.988265,-1.607863,-3.029936,4.414537,2.539313,-1.573173,3
1.750078,-0.248542,2.732003,2.182652,1.491019,1.844579,-2.285485,-3.573702,1.096609,-1.646826,1.013266,8
-1.664444,-1.607015,2.334544,3.007332,1.961194,-0.132081,2.184652,3.248886,-2.647837,-0.247217,2.576393,5
-0.190935,1.743205,-2.817508,1.389054,2.143383,-2.764299,0.658016,0.201318,-5.60915,-3.152905,1.148066,1
3.008158,2.810479,-1.412745,1.992561,-1.596007,-1.926651,1.710592,0.543063,3.130479,-0.721714,-0.120175,0
-5.504267,2.698427,-3.616137,-0.082232,-1.160134,-0.40245,2.607912,4.453663,0.263919,-3.191397,-3.742076,5
-1.399582,-1.08491,-0.988178,-2.877078,-1.149385,0.773867,-6.260418,0.376218,1.965383,0.032432,-2.285808,0
1.050921,-3.228659,-0.213222,-1.531719,-4.204059,-3.697721,3.024044,-1.211692,-0.048786,-2.894341,-1.493071,9
-0.871392,-2.325769,-4.114532,0.56672,-0.51459,4.168736,-0.413564,-0.16223,0.203077,-0.997693,1.651828,8
-1.636701,-1.188435,0.726034,1.960269,-1.380084,-2.482087,-4.926187,0.270927,1.099429,-0.341265,-2.931003,4
3.537801,-3.838737,0.101532,-3.27375,3.765458,-1.012397,3.818645,-2.596309,-3.68006,-3.538132,-2.230856,5
-0.857773,-5.199419,-3.198816,-5.667941,0.237316,-2.661388,1.327329,0.151661,-2.824165,0.999406,1.793624,5
-1.223667,-1.052916,0.517008,-0.705825,-0.604598,0.81248,0.850446,1.650717,0.626021,-0.514733,-1.937169,1
-1.816093,-1.045018,1.291825,-1.20765,3.229635,1.928592,1.744956,-0.323469,-3.639425,-0.934218,1.055764,5
0.388466,1.067294,4.125414,-3.33761,-0.980679,0.470738,0.675335,-2.247844,-0.155598,-0.754302,0.04737,2
-1.559278,1.548175,5.375697,0.463202,-0.154774,3.582499,3.972518,-5.847515,-0.841095,-1.540427,2.672819,2
0.232791,-1.284078,-3.807209,0.240273,1.552212,2.534394,-0.225449,-2.808028,0.821305,2.929224,-4.908495,0
2.958351,1.342905,0.323045,0.278089,0.290935,1.465776,-2.325766,-1.123075,1.685399,-1.401187,-2.104331,3
5.647045,-0.4229,0.843974,3.611652,1.104059,2.447548,-1.13139,2.304049,-3.375146,-0.241642,2.317507,2
0.69804,-4.101961,0.567344,1.779277,0.133249,1.512213,1.660652,-5.872987,3.32824,-0.091216,0.916311,8
0.966514,-0.427428,0.231794,1.466204,2.347972,2.912371,1.869857,-1.897132,-1.759399,-2.118552,-1.448328,2
0.550123,-0.781471,-0.424177,1.04525,2.579324,-0.960222,0.604911,1.107895,2.95464,-1.870619,0.189126,3
0.434814,3.033865,2.69775,-3.129578,1.351474,2.543803,0.807338,-4.154966,1.774396,-1.290815,2.482465,2
-0.145954,-1.44718,-0.14913,-0.371499,-1.396372,0.177164,2.775619,-1.403504,3.339651,-1.954554,-0.245808,9
0.526131,-0.353484,-2.21038,1.045327,-0.117182,2.705559,-0.364239,-0.664559,0.9865,2.314567,-1.952728,0
2.291219,-2.415608,-0.33478,0.193792,1.772644,-2.473755,-0.228074,-2.837161,0.576883,1.922481,0.896608,3
-2.785221,-1.048864,2.723662,-1.551549,-0.618833,-4.959129,-3.714512,1.902972,-2.753436,-3.549188,-1.476157,4
-0.272251,2.63279,-1.434995,-2.606389,0.784431,0.035156,-1.654364,-1.911135,-1.666225,-3.550488,2.698396,8
-0.930756,-1.455828,-1.130749,-1.187762,0.23289,2.017363,0.014537,0.998228,0.059984,-2.385071,0.671149,5
-0.400844,-1.966982,0.558093,2.328015,-0.954371,2.896266,0.584016,-0.339998,2.091573,2.340947,-1.134139,4
2.702967,-1.576511,-2.607485,-1.114139,0.386066,-1.792241,2.121578,1.162892,-2.35777,0.393534,-2.602607,7
-0.389832,-0.248067,-0.913649,-4.589672,2.297529,0.602039,1.870218,-0.840583,-5.816502,0.962672,-1.811469,5
-1.299539,-2.992773,1.750173,-1.681399,-5.267012,-1.868423,-1.191823,-0.391135,-0.526453,-1.9758,-0.696707,9
1.659476,-2.039379,2.992189,2.554501,-5.055342,0.968997,0.761098,-1.329198,5.104777,3.849731,-3.872648,4
-0.030329,-0.324378,-0.260318,0.167557,4.011125,-1.097475,1.292605,-1.043794,-1.321756,0.999962,-0.422452,1
-1.434107,0.353474,-1.995386,-1.218228,3.207834,-0.505945,1.299424,1.398228,2.325538,-1.953122,2.058418,5
-0.425818,-3.660006,4.082196,-0.607345,0.894973,0.018193,-1.290833,2.447969,-0.673563,-0.219207,-1.693345,1
2.441374,-2.882261,-2.257632,-0.728655,0.215104,2.256768,1.636672,-0.155321,0.03075,-1.268816,-1.709028,5
0.350779,-0.086916,-0.047745,-1.804278,-2.82283,-0.33679,-1.018004,2.888249,0.39768,2.678395,3.631828,6
-4.401162,3.485276,0.10917,-2.643427,3.675298,0.218157,-3.740938,-1.268552,4.286497,-3.636282,-0.805478,0
0.21203,-0.004247,-2.172881,-3.054568,2.086443,-3.264833,2.047021,4.241569,-2.258613,-0.895153,-3.772236,7
-1.765781,-1.447261,2.277194,2.712848,4.829971,-2.78902,1.90413,-0.810197,0.461828,0.383644,-1.100592,1
-2.307823,-0.289819,0.07255,-0.513537,-2.526394,-1.713203,3.556072,1.602041,-0.939811,-1.290814,-1.20301,1
2.752559,-3.373687,0.962801,1.665844,0.837451,1.908792,-2.251948,-1.954998,-2.719867,2.619977,2.06687,8
-2.891096,4.465039,0.53086,-3.02541,0.56358,-0.315809,0.660532,-0.524459,1.143024,0.003228,-4.557159,6
-0.247774,-0.20283,-1.050328,-2.017367,-0.737319,2.796663,-2.57845,-0.251186,-1.848082,0.150979,3.218949,8
0.741615,0.966826,-0.344069,-0.355827,-1.374062,1.867064,-0.2853,-2.444119,-1.247807,2.420862,-0.262692,0
-1.499974,-2.220794,-0.277181,2.287952,-0.158462,-1.32907,3.885433,0.233739,-0.628342,2.414505,-3.759284,1
-0.47489,-1.205878,-0.6595,-0.436188,1.060537,-1.200621,1.916599,1.026608,-3.80924,1.311838,1.711168,5
-0.900137,0.573697,-2.686349,-3.635703,1.002367,-2.500807,-0.741151,0.276676,1.612378,-0.878982,-2.592972,2
-0.452803,-0.724095,-0.046353,0.946538,2.035469,0.542406,0.697963,1.794164,1.781723,-2.258129,-1.210632,1
-2.613314,-2.780373,2.607945,0.562232,-2.375791,-1.356666,3.279948,2.724198,-0.744386,1.162213,-1.485435,1
3.281752,-1.221991,0.589757,-1.977808,-1.629353,-2.354387,2.037222,-5.544393,-2.732494,-0.537284,3.21911,8
-2.328516,2.042125,-1.127771,0.88362,0.377022,1.753784,-1.543744,5.350939,3.346167,2.039908,3.361344,5
1.954599,-0.604625,1.112156,-1.087908,-0.696428,1.128829,-0.667366,2.160091,-4.131357,1.09117,4.133594,2
6.67083,1.375996,-1.607813,0.155938,-5.182772,-3.4534,-0.507414,4.655218,-2.241819,2.220031,1.758621,6
3.38358,2.186092,3.809127,-1.571376,-2.698398,-1.994945,-0.472386,4.5916,0.848746,-1.872146,3.130773,0
0.295845,-0.16258,-2.691014,-1.073343,0.813316,3.720667,-2.512342,2.003551,-2.477303,-0.865055,3.917161,8
1.860089,0.698986,0.916772,-0.467148,0.651215,-0.32909,2.921878,-0.748232,-0.268503,-1.332263,1.264449,9
-3.297775,0.109497,0.849099,2.839838,1.494068,-0.183855,2.513039,4.086616,-2.582192,-0.022313,1.452804,5
4.480383,-1.314942,0.30128,0.267681,2.715324,-4.015321,0.985071,3.015222,4.063925,-1.192692,-1.315353,7
4.605137,2.052171,-0.210621,-1.645474,-1.667518,-1.457096,-0.125533,2.554941,-3.020535,1.542635,2.752852,6
0.052763,-2.68529,-0.969678,-3.993878,-1.731703,-1.767607,-1.07687,0.887552,1.516936,-3.038785,-2.060561,9
-0.572424,-1.444244,-0.022287,-1.175528,1.139543,2.753309,-2.097475,1.469674,-0.700605,0.966733,3.478008,8
-0.214909,1.958172,3.921227,-1.512915,-0.543942,0.233847,2.224297,-3.52389,-1.298606,-0.526449,2.595299,2
-1.682936,-0.916921,1.223428,-2.404417,-1.786616,-1.974235,-0.569155,0.471028,0.5152,-1.004252,-0.423261,9
0.269835,-3.568098,1.179399,-2.223832,-1.595584,-0.080138,3.046129,-2.668462,1.204434,-2.478747,-0.069588,9
-2.689902,-5.206894,-0.501817,0.043139,-7.096745,-2.009013,-0.639189,1.91104,0.573586,-0.970307,0.075934,9
0.97596,-1.647389,-1.216274,2.142686,0.497655,-2.29587,-0.563362,-0.016922,2.227151,-1.182883,-1.614543,3
5.367332,0.893404,-0.991401,1.161227,-3.97877,-2.862453,-2.384895,2.929058,-1.776167,3.073678,4.225256,6
3.968604,-0.11917,-1.765093,-0.196442,4.268299,3.469201,-3.167078,3.701677,-1.178232,-2.065558,0.56442,8
0.630619,2.754304,2.019018,-2.334073,-0.049592,-1.774837,-1.556392,1.990399,1.257703,-2.078836,1.657164,0
1.842168,1.981379,2.417045,-2.372284,3.711529,3.865769,-0.183579,-4.072552,-1.004099,-0.326357,1.628505,2
1.947861,-1.619648,-1.483533,-2.684858,-2.655463,4.910275,-0.762222,0.576294,3.000501,-2.377908,-1.87436,8
2.40185,-2.708925,-1.560364,0.495516,3.151218,1.552285,-2.121141,0.469826,-2.853533,1.089522,0.510588,8
1.21365,-1.82645,-0.7517,-1.045594,-2.167797,0.408269,-3.532538,0.766272,-4.095343,2.671397,4.154596,6
0.438674,-1.716435,2.764242,2.215722,0.917623,1.039892,0.015874,2.759591,-0.138838,-2.987732,-0.17269,1
-2.063678,0.902015,-0.79814,4.460977,1.288844,0.605624,0.666426,1.883884,1.226059,2.264253,2.404479,4
-0.360903,-0.319835,-1.539814,-0.563615,2.130415,1.374289,-1.59189,-0.22335,-0.371013,-1.181326,1.637874,8
0.274343,0.048105,-2.162993,-2.53273,0.217609,-1.983286,2.027719,0.105712,2.549977,-3.385596,0.588747,7
-2.914131,2.594229,0.40935,-1.612835,0.60346,-0.604001,-2.272539,-3.635159,-0.645393,-2.336098,2.56876,8
-2.678724,-4.663837,0.187754,-0.13802,0.432861,3.254419,1.624967,0.158279,-0.437307,-2.440027,1.783303,5
-0.540177,-1.003449,-0.041071,-0.199856,1.287724,-2.100685,-1.570436,1.931858,-0.124555,1.740496,0.024379,4
-1.433233,1.4124,-6.365903,-4.087879,1.301858,0.00764,0.398188,1.075502,-2.534888,-2.402139,3.696199,8
0.765171,-0.270471,-1.104863,2.413706,4.25144,-1.618463,1.882727,-1.073564,-1.462186,-1.000464,1.399032,1
-1.570113,-0.484967,-1.621635,1.53551,-1.671455,-1.997121,0.944999,5.710979,0.731633,-3.681281,0.617627,5
2.058578,0.870676,-0.596416,-1.322077,1.521105,-0.054742,0.363617,-2.554454,-1.169584,-1.806945,0.179915,3
3.644407,-1.704754,0.174429,1.306589,3.609827,-0.88747,3.115379,1.049251,5.1227,-5.884727,-1.645247,7
2.068493,1.303632,0.525659,-2.701631,0.845083,0.60114,-0.552915,-1.026344,-0.375052,-1.346535,1.674445,2
-0.824592,-2.098395,0.008824,0.246099,-0.417146,-1.930408,-1.755115,2.981326,-1.407029,0.036534,-0.503054,4
1.597315,-0.200502,-0.026694,-0.330873,1.107126,-2.114129,2.74181,-0.091794,0.071953,1.720674,0.170096,9
-0.040558,2.241043,3.432809,-3.460077,0.322042,4.797168,-1.722328,0.746594,2.22087,-0.935185,-2.591487,0
-2.182454,0.588153,-2.469629,-3.303963,0.598668,1.692512,1.359992,0.297912,-3.112214,-0.95555,0.406127,5
3.193656,-0.891478,-0.830028,-1.914082,3.40563,-1.347106,0.512944,0.892963,-1.781636,-2.24822,-0.338943,8
0.437695,1.92518,-1.606683,-1.904352,0.972243,2.157916,-3.178377,2.569654,-3.19609,-2.294671,3.071396,8
-0.629292,-1.648277,-3.676655,-1.831364,-0.7853,1.424659,1.458471,-1.417054,1.300102,-1.899793,0.250381,8
-2.016548,1.868171,-2.487067,-0.811817,0.32041,-0.201474,2.085534,0.560383,1.3956,-1.538182,0.476051,2
-0.495146,1.673804,1.397519,0.403269,1.998262,1.087068,0.860486,-2.518429,-1.99697,1.281576,0.127306,2
4.39015,-0.204616,-1.48064,-0.442256,6.493551,-4.938381,2.084315,2.940237,3.043831,-0.307087,-2.299111,7
0.651704,-1.693466,3.021439,-0.854303,-5.673913,0.055573,-2.041978,-2.785005,2.272527,-0.035036,-4.713097,4
-2.243223,-6.836245,-0.081953,0.387594,3.457283,0.432047,4.68285,-0.799526,-1.841434,1.523166,3.019157,5
-0.448405,-2.052373,-4.611085,-0.003451,-0.439294,-1.158514,0.916667,1.52784,-0.132572,-0.494384,1.591461,6
0.85257,-1.236085,0.720853,-0.874463,-1.847018,-2.925976,-3.943324,1.838653,0.232063,0.432659,-1.634069,4
1.746087,0.450201,-0.418716,-0.41976,2.526867,-3.587503,0.054063,2.067715,4.136686,-2.027716,-2.810727,7
-2.73793,-1.829763,-5.282078,-1.778231,0.103603,2.489344,-4.583113,-3.507475,2.736075,4.942731,-6.498999,0
0.477202,-0.632635,-1.823208,0.598847,0.298525,1.805436,-0.058833,0.290402,0.6586,-3.502972,2.808583,5
-0.273575,-3.107056,3.555461,-0.019542,-2.676518,-2.271642,0.146834,0.432385,-1.526872,3.286894,2.461024,9
2.504609,0.615779,-0.089977,-2.141826,-3.703955,1.339753,-2.326258,3.736205,-0.931593,3.364022,-0.019381,6
1.519707,1.025109,-1.484869,1.607973,-0.658534,-1.250534,1.406834,-0.950008,-1.843313,-1.825447,-4.873739,3
-2.217049,1.648587,1.163182,-0.275577,0.958479,-1.793602,-3.910743,-0.068671,1.645528,-1.130991,0.033676,4
-1.924496,2.256456,0.261239,-1.649996,-0.83928,-0.327479,0.017379,-0.772739,-1.338478,0.210569,2.062178,6
1.445815,0.238392,-0.042152,1.018259,-3.674514,-2.781883,-3.944845,0.463166,-1.972785,3.790029,3.690363,6
1.760665,1.945758,-1.829311,3.181939,0.828849,-2.11502,1.492527,1.507913,0.971283,-3.107714,2.942592,0
-1.296611,2.228667,3.846953,-2.942057,-0.15612,2.649557,3.343413,-3.711041,-0.234072,-1.488288,5.070581,2
-1.971849,0.756058,0.421397,0.263606,-0.366393,0.014089,3.345745,2.197385,1.256193,-2.372909,-2.528146,1
-2.810721,0.517998,-0.916418,-3.692982,-0.222409,1.229608,0.879647,0.449451,-1.053167,-1.335454,-1.234139,6
3.74458,2.099724,-0.603123,0.499865,2.945033,-3.305146,-3.170649,-2.010384,-3.372427,0.874402,2.073023,6
-2.020055,-2.625282,-0.441831,-1.232542,-0.428609,4.116735,-0.023558,1.047581,-0.112664,-3.306597,1.520161,5
0.334304,0.206224,-3.251461,3.035992,-3.397605,-2.555722,-0.735947,-2.678714,-0.029676,-2.029866,-4.54811,4
-1.927767,0.080022,-3.094829,-0.389514,0.60488,2.126323,-1.991256,-0.467812,-1.690459,0.165575,4.314192,8
-2.36691,2.403926,-0.998735,-3.395921,4.062692,-2.578222,-0.433851,-1.861418,-2.041296,-2.260583,1.161532,0
0.000116,-3.259419,2.62514,-2.75764,-2.118551,-1.082929,-5.876236,2.054358,-1.945068,-4.302288,-2.606701,1
-2.989081,1.148386,-1.559945,-1.862802,1.366801,0.767677,2.842994,1.530955,-0.039405,-0.448055,-0.708278,2
5.926944,3.498254,1.095162,1.209535,-6.198726,-1.834676,-2.154217,3.081223,-0.276413,3.304295,1.160475,6
-0.974104,1.087211,-1.620752,-1.793433,0.640736,-3.615577,-0.368716,-0.68032,-1.522874,-3.39705,2.06774,0
