@relation art-17-weka.filters.unsupervised.attribute.NumericToNominal-R21

@attribute att0 numeric
@attribute att1 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
3.991464,1.855164,-1.654859,-0.300645,4.284046,1.289562,4.280516,1.671334,-0.022223,-5.63755,6.904221,2.732529,1.630538,-4.933455,-0.474672,-2.129193,3.605281,6.558787,-1.428806,-1.41697,2
-6.008415,-0.89915,7.87466,-2.740054,-0.251981,-2.80539,-2.068823,-0.48937,2.345031,0.359046,-1.381791,-1.011081,1.093107,-2.552625,3.396116,5.715146,-2.433692,1.333427,-5.991134,2.096777,6
0.721865,4.737236,-1.880184,-2.899999,4.171846,-0.712301,-3.009612,2.931731,-0.868644,0.873484,-0.611538,-2.128396,1.481522,-2.564021,0.736741,-0.682546,1.893483,0.008188,3.220363,2.307331,0
-0.129625,0.506926,-4.10351,1.065591,4.019281,0.749703,-1.949255,0.064131,-4.247872,5.954681,2.255802,0.071254,-0.933296,0.760166,1.589009,-0.457377,-2.566021,0.34179,0.080132,-0.121349,0
-0.184891,-0.136902,1.912938,0.03188,-0.318889,-3.112637,1.949189,-0.906423,-1.293402,-2.701104,-0.375751,7.45865,1.959751,3.642912,-4.287632,1.632872,-5.1143,5.888571,-0.196573,2.095625,8
-0.221952,-1.963564,0.5185,-1.924971,1.224558,-6.046718,-1.963906,3.049971,-1.430005,-1.657673,-2.47628,-2.12969,-0.115823,1.08618,1.932338,2.89411,-1.050635,0.741577,0.428564,0.712018,1
-0.784519,4.000381,-1.115429,-0.110859,4.421819,-0.322559,-1.180502,-5.543907,-2.470136,-3.04112,3.929762,1.979133,0.614362,0.988409,0.709358,-2.252908,-4.563264,0.265429,-1.264489,-3.662898,7
0.253765,2.253418,2.400367,-1.623071,-4.884242,-1.240173,7.681675,-3.381999,-0.663118,-1.542169,2.722627,-0.391382,-0.950662,-5.624507,-0.7899,-2.13774,-1.968154,3.079255,2.619018,-0.745133,7
-2.816346,1.095751,1.966766,0.998135,-0.373723,-2.947536,4.487288,4.333646,2.606457,0.150661,-0.664695,-2.225178,0.477767,-4.273511,-1.729865,-0.368989,-0.435924,0.979985,1.717608,-1.270313,1
1.006744,-2.069373,-2.866098,1.934759,0.960692,1.683983,-2.902825,1.058411,6.477452,0.290635,0.066555,-3.164098,-0.936935,1.44868,-4.97668,2.154243,-4.443637,-1.050207,-4.079167,4.939356,4
3.02782,-1.063058,0.063356,-0.446695,2.023222,-1.147683,1.279751,1.340527,-3.214834,-1.776063,-1.786179,-4.92562,-1.354149,4.421546,-1.256687,-1.667127,-2.104417,-4.635354,2.469348,2.121702,4
0.353288,-2.324416,6.246592,-1.38092,-4.949161,1.803493,-4.785484,-6.280165,-1.249492,-2.925151,1.627927,1.046009,-0.604389,-1.796549,-2.993461,3.017302,-2.143519,-1.86595,-5.731826,4.342694,6
-1.247934,0.40256,-0.610025,0.123857,-1.256706,0.937123,2.081644,-0.233364,-0.32594,2.988837,-4.46012,-2.121547,0.436977,1.171019,1.578737,-3.812227,-0.914078,1.581845,-1.001241,-1.587706,4
-4.773934,2.755346,-4.192155,-4.410145,0.454705,0.077361,3.59014,1.755706,1.692712,-4.205079,2.184673,2.437451,1.63023,3.781187,3.202009,-1.889675,0.674572,-5.396663,-1.799904,-2.163868,9
-1.713566,-2.869553,4.56351,3.186816,0.25626,-2.893879,-1.140201,-0.50877,-4.640882,-0.530916,-2.028586,-3.636741,-1.494297,1.386043,5.113964,-1.439673,-0.015352,-1.192841,-1.060454,-1.405284,7
-1.356254,2.935344,-0.158595,-1.024202,-1.471422,2.259668,0.227131,0.279024,2.010892,0.684286,0.609992,-1.443732,-2.34871,-3.964522,-1.593891,4.487222,-3.254079,0.69756,1.504117,-1.645206,5
-2.502461,-0.707031,4.631144,-1.22808,-2.680082,0.011258,1.553839,-0.980818,2.054264,-0.427677,-5.015415,1.77973,0.243876,3.5459,5.528262,0.852937,-0.76192,-3.782972,3.942772,0.111485,4
-7.236842,6.681149,1.805212,-4.456849,0.513987,-5.433859,1.86576,-1.029608,5.013453,1.38534,-0.000507,-0.278984,2.387377,-5.736338,3.254343,-0.228268,6.631372,3.645403,-1.236653,1.65819,6
0.112947,2.10323,-0.505605,5.035329,-4.654419,-4.696135,2.210077,3.411188,4.355393,1.552374,-3.77667,3.391412,-0.902903,-0.241567,-7.565472,1.503302,0.275107,-1.163183,0.596685,-1.109069,8
2.985776,-0.110087,-1.701792,0.265249,5.154195,-2.762933,-5.319376,-5.053229,-1.280108,3.553394,1.615974,-0.000806,-3.193488,-3.349182,-2.311004,-1.50861,2.525677,-6.432007,-2.837319,3.760272,0
1.010172,4.918329,-1.135407,4.925849,1.983843,0.941863,-0.478774,2.039925,-1.995314,-1.103132,-1.941186,-2.05427,-0.147265,-2.864864,-6.376742,3.618216,2.857762,-0.939857,0.074771,-3.874488,6
0.150347,5.948792,-1.655904,0.833836,3.708663,-2.171957,-3.935188,-3.220193,-4.04223,-1.565668,0.718185,-4.42771,0.317315,0.060621,-2.857452,-2.621724,2.534745,-0.745833,0.508496,6.943259,0
0.648436,-1.774017,0.507886,0.649515,0.872863,0.036324,-1.958093,1.739621,3.010831,-4.997785,-0.349082,1.33181,2.241308,1.003342,-0.636361,-1.415053,-0.135873,-4.664461,0.659043,-2.178855,5
-1.934108,-0.543498,-0.182348,-2.409594,0.795434,1.497775,0.406892,-2.01724,-1.721526,-4.826907,-2.715922,2.144037,-5.024059,3.164938,-3.062977,6.26503,-1.333009,2.098129,-1.270366,0.089433,8
-4.442114,0.742176,1.796409,2.120703,1.962181,-1.410902,-2.626652,-1.128049,0.765873,1.093583,-1.413929,-3.2137,1.360712,2.587739,2.433089,0.0671,-0.939628,2.142247,-3.386118,-2.751364,7
0.256676,-0.941262,-0.74999,1.467433,-0.686998,-2.528859,1.052304,-2.718917,-0.94731,5.1112,-0.497722,-1.443903,-5.906038,-2.022958,1.676996,-1.449433,1.719695,0.810734,1.449895,-3.632985,1
3.9378,-0.05117,-0.436502,2.586479,0.084323,0.334032,2.974213,-4.123688,-0.950538,-0.436559,-1.529238,3.572545,0.701848,-2.956844,1.452338,0.565057,-1.334385,1.058406,-1.240137,2.244815,3
1.667121,-3.344134,2.984991,0.13777,-1.226845,-5.847331,-2.358489,3.07117,0.857268,-0.482151,0.628002,-2.786183,-0.068339,-0.498938,0.991793,-0.768988,-0.549237,-2.538403,2.039376,-1.955144,7
1.270215,-0.528604,-2.851323,-1.902191,2.089863,-7.101032,-0.847085,-2.102791,-2.720853,1.111835,0.800904,-1.380159,-0.29723,-0.564283,0.759028,-2.272139,-2.994953,-1.713025,-1.526421,2.221858,0
-8.446393,0.839277,1.37937,1.611588,2.670839,-0.549792,-4.585904,2.50503,3.99233,-5.754409,2.709939,5.306222,5.112768,-0.464786,-1.761946,-6.059549,1.262383,0.156754,-0.473738,5.388206,8
1.051093,2.850881,-4.276157,-1.226919,1.760561,-3.580688,-0.684972,0.765095,2.096797,0.471435,-3.526133,2.462548,-3.107662,0.009191,-1.850046,2.93955,-1.460825,-1.755148,0.662106,0.622325,8
-2.251142,2.083966,-3.565461,-3.90037,2.514186,0.913248,4.005682,4.290028,2.862677,-5.64262,1.427184,2.94711,-3.15116,-3.321514,2.191141,-1.967519,0.352119,7.062352,-3.143489,-2.492771,2
-2.632001,-0.718186,-1.235027,-2.843203,2.993941,3.268353,-4.822179,0.958263,-2.148252,0.96814,-1.156062,-5.285963,-2.146406,2.04287,0.938805,1.992609,-0.750422,1.22667,-0.370825,-3.860681,7
-1.878614,9.13087,2.667914,2.537225,0.242936,-3.132293,1.610868,-1.25953,-1.293728,-1.306503,3.63204,2.010759,-3.703845,-2.368644,5.280806,-0.736801,0.233733,-5.738012,-2.896793,1.153643,2
4.288889,0.915724,2.032658,-3.513508,3.433347,0.353338,5.939174,2.054515,2.74024,1.452498,3.949489,0.151571,-2.447501,0.396333,0.498694,-4.496381,0.851386,-4.480928,0.849238,4.078743,0
-1.960789,-1.857943,-3.14783,-0.326749,0.616369,3.18815,-0.868469,2.260483,4.867283,4.045572,-0.810325,-0.52776,-0.195618,1.686664,0.043506,1.114787,1.149779,-0.134509,-2.179852,0.726012,4
-1.11648,3.34602,4.612296,-0.648173,2.937262,0.07451,7.003337,-4.361557,-4.004756,-1.463426,2.147896,-0.250615,-0.624382,4.847068,1.340268,4.405896,-0.425472,-0.051124,2.366805,0.445456,5
-4.162411,-1.405424,-1.365452,-1.048626,3.960966,-0.211091,3.438703,-5.735151,-0.700882,-9.83334,-0.37159,-1.858563,-0.977797,5.339009,0.41636,0.966689,0.682802,2.260073,2.451078,-0.396134,8
1.770182,1.068025,3.719634,-1.668675,-2.639322,1.727321,-2.879223,2.980253,1.379918,2.145755,-0.592961,-1.128475,5.643331,1.895556,-1.987564,-1.700018,1.683406,0.575158,-1.529,-0.258658,4
-2.860558,4.589001,-3.098091,-0.890665,-1.577485,-0.967198,0.909563,3.388338,7.165207,-3.064378,4.105147,0.201879,0.690653,-1.108102,-2.214134,2.158068,-4.760121,-0.115017,-3.623875,-2.548056,4
3.588905,0.090468,-0.701612,0.581629,-6.884345,1.249965,0.320837,-4.323612,-1.041289,2.659357,0.405355,-2.228218,-1.980993,-1.338574,-6.185909,-1.846656,-0.694991,-4.434193,0.465523,-0.873427,6
1.975083,1.918712,3.149172,3.775196,2.096311,-0.810558,-1.856451,-0.024862,0.496879,-0.31775,0.228012,3.491326,-0.096115,-4.835966,-5.058124,3.941494,3.735146,1.372034,-0.642179,-2.077998,6
1.390064,4.728511,-1.892386,1.344411,4.286762,1.770667,1.852515,0.92158,3.566834,-0.046684,-0.188851,2.280772,4.756703,2.006178,-6.216033,0.169233,1.553369,1.835406,1.765192,-3.894114,8
-2.989338,-0.519417,-2.677599,0.334044,1.514763,3.889549,0.77835,-1.131475,3.559261,-1.480324,-1.723806,-5.329123,1.285417,0.291174,1.572101,0.02337,-4.508565,-4.268574,-5.209056,0.309248,4
2.538313,-0.322004,-1.376661,-1.723212,1.543035,3.105746,-8.448627,-1.827324,-1.506662,2.410271,2.909035,0.910748,0.374849,-0.540475,-3.328052,2.47549,-0.899699,-3.126069,3.610296,6.711794,2
8.000253,-3.034539,-2.338733,1.298185,-2.670217,-2.266289,0.152216,1.314945,2.468504,1.090827,-3.766505,-1.877297,-3.933665,-0.464482,3.743255,4.666688,-5.513045,-2.880191,3.507627,-1.111694,8
-1.825061,7.032634,-0.675596,4.869664,1.207818,-4.50202,-2.571496,1.534981,-1.080199,-1.079329,0.030054,2.556221,-3.861866,3.302192,-5.535843,-4.004284,2.314513,2.748875,7.811679,-4.527988,3
-3.659606,5.958081,-1.644184,1.350775,-0.272622,-3.892374,-3.38316,2.191193,-3.227703,2.074303,0.248805,-2.989744,-3.502406,-1.383897,-3.451973,2.411958,3.638346,-0.042535,0.858284,-2.707479,6
4.018512,4.718097,-0.048218,0.779674,-0.515689,1.807023,-3.058206,-0.905199,-5.66368,-0.344503,-3.589294,1.943473,-2.153888,3.585769,0.660711,1.623407,5.112698,0.661671,4.237083,7.084393,0
-4.194232,4.793248,-4.251659,-4.26817,1.216121,2.397832,-5.994218,-2.394028,1.430098,0.405782,2.924482,0.948973,-1.096738,0.21048,-1.439807,-2.521388,2.287628,2.52968,-0.672538,5.056748,8
5.587908,4.282834,4.12031,3.497657,-1.38548,-5.302304,-1.255689,2.307896,-1.149421,-2.232532,0.559291,0.429987,-1.864008,1.403806,-0.077778,-3.624032,0.030266,0.943632,3.426576,2.363676,0
3.896588,-3.830585,2.301393,4.13376,1.796508,-0.077547,0.054364,-1.989052,0.402056,-1.163665,2.175673,2.960319,-1.360689,-2.95941,-0.146475,-2.598731,-0.235592,0.177453,-4.671229,0.85202,0
1.336448,-4.613433,-0.113354,-0.042238,1.084808,-3.660246,-0.162752,-1.559586,-2.208231,-2.539503,1.858081,2.088178,0.710743,-0.196265,5.912611,-1.296425,-5.234564,1.667808,-2.962963,-1.2241,7
-1.009125,0.810866,-1.1963,-0.105606,-0.286023,2.121118,-0.816988,-1.376053,0.17115,-0.452792,4.04252,2.647745,-0.502867,1.27951,2.592536,0.9856,-0.608759,-1.321969,3.338976,2.120587,9
2.234299,0.373694,2.750247,3.442721,-3.795209,-4.001275,-0.189827,2.02014,4.021679,-1.342101,2.471579,0.462068,1.073238,0.262866,2.934683,-5.390825,0.716979,-2.386592,1.518809,-0.481779,5
-1.637999,-2.145202,-0.134464,-0.722411,0.218605,-0.847258,-1.249235,0.060166,2.353262,2.691971,-3.863462,-0.689541,-4.9094,1.689442,0.744207,-2.154312,-1.867441,3.289746,2.458931,-1.451162,3
2.234968,-0.718293,0.34177,-1.162423,-0.694489,0.14567,3.241124,-3.998057,-0.756632,-6.793293,2.114187,2.825902,-3.88006,-3.727005,-4.061747,-2.309977,0.303021,-1.179088,0.968711,3.90628,7
-0.685199,-2.506024,1.912245,-0.5263,0.368158,-2.213981,-4.050445,0.095884,-2.161818,-4.86496,-1.907816,0.162723,-5.855319,2.942846,0.610194,-0.829221,2.116895,-3.293347,-0.084512,3.249025,8
3.790581,-1.103743,-2.24069,2.187612,-1.434769,3.106611,-0.825496,3.318116,-3.371364,0.210179,-2.758159,0.719856,-0.996604,2.176776,-3.111923,-0.688329,6.928683,2.247041,-0.565433,-2.81879,2
4.059417,1.037574,-4.373429,0.059041,-2.05781,-0.902711,-2.974679,0.38847,1.627026,4.047668,-2.39179,-0.117371,-1.780879,0.705326,-1.993772,3.160244,3.538845,1.212445,2.366739,0.440426,8
-9.09599,-3.650071,4.302916,0.649481,1.8247,2.43345,1.803691,0.971901,-0.558422,-2.253662,5.486133,-2.66325,-0.922365,-2.495019,-3.722207,0.291217,-1.121301,-6.912609,2.181568,-3.73901,1
0.801597,2.166613,-6.38129,3.972577,-3.691769,0.026434,-5.544628,-1.521832,-3.356045,-2.98536,0.186024,-7.011849,-5.506989,-1.731392,-0.904718,1.128894,-2.323257,2.12951,1.301238,2.428495,3
-4.791689,3.518768,-1.197631,2.065398,4.037634,0.464078,-0.187584,-2.013565,2.89361,-2.641216,1.833583,1.647617,-2.558039,0.257237,-3.829132,-0.022937,0.806704,-1.387756,4.237348,0.576646,8
-2.692142,-3.405924,1.137532,-5.673351,3.305368,-1.686171,2.591281,0.430209,0.930819,-4.435331,-4.083972,-1.326475,-6.825542,0.813444,1.253416,-0.350024,0.649059,1.380669,-4.486395,-5.080488,7
5.180765,2.670275,-1.566906,2.972867,2.315635,1.109523,3.303055,-0.174984,6.452234,-0.004136,-4.117423,-2.109039,-1.449584,-2.46915,-7.453423,6.890079,-0.715448,-0.47881,4.60331,-5.81726,8
0.099679,2.03807,-1.361216,3.074942,1.519428,-2.460777,-5.189805,-1.029242,-0.756851,-2.631397,-2.309627,0.83602,1.364253,-0.572772,0.242387,2.05318,2.488782,-0.005208,3.010398,0.391912,0
4.226488,-1.690466,-0.067073,-0.604455,4.325936,-2.836655,2.540012,-1.069863,0.72483,0.966022,-0.429428,-2.302631,1.64014,1.955916,2.106235,-2.091288,-3.077723,1.128262,-3.254998,-0.464948,3
2.526638,2.130404,-1.468473,3.213467,0.586143,-0.636113,0.451951,-2.315915,-3.106563,0.648359,3.96452,3.783091,0.507036,-3.319399,-0.439753,-0.881209,2.679528,-0.3346,1.097344,0.862253,2
0.126837,0.43118,-0.284768,1.542785,-2.048211,1.178242,0.176975,1.39784,3.298742,-0.497343,-1.045883,-2.370663,3.395219,-0.225008,-1.42215,3.739794,-2.594083,3.348337,-5.534913,-4.634498,6
2.163434,0.17838,2.391104,1.35993,3.151913,2.252186,-3.275862,-0.497299,1.53837,-0.246111,-3.483515,0.840429,4.735718,1.011477,-5.306347,-0.062261,1.304879,-2.48988,1.27564,-1.892386,5
-5.655699,0.831537,3.532597,0.412217,1.240292,1.901743,1.848516,0.699419,1.405834,-2.045494,3.618818,-2.017982,4.839458,-1.798222,2.930812,-0.649239,2.815392,-3.163733,1.002379,1.074725,1
0.343336,-1.718906,1.308315,-2.383673,0.096232,1.188164,-1.415733,-1.812669,-0.504368,0.447025,-0.423165,-1.639246,2.381176,-0.582823,-3.891954,5.345131,-0.148116,0.678171,-1.103624,0.774236,2
-0.530063,-3.145282,-0.888287,-2.922843,0.029104,-1.193421,6.160877,0.68604,-5.706412,-0.835725,-5.912862,-1.500441,0.117734,2.716061,-0.031607,-4.129069,-2.063096,-0.613725,0.869918,4.695068,4
1.293596,-4.556285,-0.177111,-0.896747,-0.715421,-0.394309,0.788915,-0.180735,1.962419,-0.13729,1.555872,-0.98224,-2.297012,2.093505,-1.055566,0.217248,-2.818532,1.282528,1.741936,-1.972239,3
-0.520169,-3.211774,-2.000242,1.873056,4.330289,-6.684629,-1.216746,-1.516024,1.688454,2.16801,-2.764914,-0.471283,-1.830215,1.679001,1.764497,-0.998364,0.187593,3.354238,-0.29094,2.833295,3
0.251993,-2.968222,-3.200525,2.661281,-4.745287,-4.002665,0.18952,-4.307721,0.26479,2.401671,0.453048,-3.302077,-4.328882,4.679684,-2.917729,-2.69527,1.698577,1.989573,3.304415,-4.96842,3
-1.13249,-3.161573,1.363685,-0.179928,1.539043,-4.441009,-0.912191,0.452654,-1.74669,-1.383376,-1.86413,-0.586725,-2.33644,-1.759727,2.528163,-0.421421,0.47273,1.537704,0.229844,-0.199564,7
0.487778,4.738334,-2.068428,2.742555,7.637966,0.256583,-0.458368,1.929213,4.964268,3.997525,0.022059,1.475435,3.162594,-3.572261,-8.288085,4.595922,3.028371,1.436103,2.94501,-5.090911,8
0.873879,3.461862,-3.002284,-1.191601,1.74974,-4.673207,-2.566473,-4.614634,2.856,0.723097,1.231898,1.711655,0.743844,-0.106569,-6.483271,0.057481,4.599201,-2.4352,2.154676,-0.300411,8
-1.145059,3.484894,-0.167368,-2.687319,-0.598602,1.430674,-0.544659,3.973707,-1.535048,3.451435,2.69206,0.787867,1.33484,-0.543328,4.340079,5.065511,-0.666531,4.634724,1.662736,3.230712,0
-1.327949,0.809582,3.077237,0.816822,1.082066,2.518934,-0.970643,0.327443,-0.479154,3.041865,0.927144,-2.709327,-1.274705,-2.119484,3.428234,-1.621634,5.140959,-3.888101,-3.74172,3.743641,1
3.428588,5.742503,-4.124427,3.114841,2.640213,-0.749579,0.900615,2.394175,0.217582,-5.194448,5.056989,2.023133,-4.679285,-3.506894,2.90547,-0.288109,0.066574,-3.205084,-0.470201,-3.600308,2
-4.02473,-0.513783,-0.544227,-4.224557,-2.532025,2.083808,4.252155,-3.023145,3.922955,-1.258575,-2.493745,0.588007,1.195162,0.236964,2.286088,1.309685,-3.245996,-4.632652,1.601204,-1.745617,4
-0.284509,-0.336275,0.049902,0.308387,-1.145828,0.273536,1.034113,1.003462,-0.349547,-4.237794,-0.881319,0.994231,-0.316015,-1.411991,1.224805,1.259671,-1.578044,-0.964029,3.981481,-3.901018,5
0.266646,-0.744037,-7.038406,2.176991,-1.794902,0.824448,-0.606774,-3.506715,0.085308,-1.07469,-3.2142,-3.997975,6.149548,2.204215,-0.835242,-2.813388,0.939613,2.985342,-1.253744,-1.133376,6
2.379481,0.534727,1.39969,-0.011423,-0.883258,-1.500289,3.199143,0.174423,-2.738565,-0.958962,1.287247,-4.891624,-2.013551,-0.665515,-1.022853,-2.628077,-1.374861,1.093087,1.021384,1.411364,7
-0.925604,-1.767121,1.481863,7.30822,5.961903,-5.613749,2.633354,4.432471,0.913854,-0.837534,-2.587435,5.478012,0.571911,-2.161377,-2.486626,4.017417,-3.585774,-5.639575,2.896631,0.193027,8
2.740678,0.732208,4.566173,1.197675,-3.992713,1.496215,2.348022,0.540746,0.760419,0.881568,1.553977,-3.868262,-4.235745,1.264995,-0.995405,1.752059,-2.082868,-1.220448,-1.176632,2.441332,9
-0.500052,0.682899,-3.37259,-0.041526,-1.083988,3.384044,-0.629736,-2.608167,-4.132327,-0.835096,-6.534928,-1.099485,2.572354,1.248624,-1.009819,0.092634,0.489326,-1.69028,-0.790565,-1.473364,2
2.103496,-0.614683,-0.948082,2.47391,0.908018,1.68507,-1.16067,-2.747787,1.119609,1.872087,-0.734204,-1.65447,-1.773029,1.243376,1.405672,-4.392394,0.708641,1.37323,1.485878,-1.408555,3
-0.817667,4.58069,0.993977,-1.877961,-2.757702,-0.732729,0.684945,2.356149,-0.396242,2.254614,0.072448,0.056067,0.961985,1.030494,-2.449104,-3.238151,-1.847692,2.194223,-4.568338,0.150331,4
-1.283446,2.030274,0.058719,0.554589,3.904467,-2.574887,2.703191,2.391988,1.147325,2.397669,1.876429,-5.847406,5.613048,-5.343152,-3.044108,-2.107075,0.814591,-1.239441,-3.415887,1.771877,1
-1.267047,2.301476,0.477112,-5.52919,-0.782193,-0.843889,-3.419353,-3.705257,-0.140423,2.854403,1.321771,0.053717,-5.869761,1.543969,-2.170109,0.0254,-3.099726,1.566002,0.027258,-0.023789,1
0.104337,-1.759838,-2.04905,2.67036,-2.22541,0.888116,-5.192537,-6.539757,2.183162,-3.639303,0.952096,-2.011818,2.631395,-0.453674,-1.701456,-2.54121,1.487777,0.869932,0.585282,1.444764,6
-0.321476,2.631398,-4.967057,-1.049519,4.576426,-1.664129,0.787371,0.133375,-1.236852,-2.516768,-0.773775,0.190211,-0.93345,0.608385,0.894775,-1.005654,-1.033023,3.189551,0.747532,-2.018245,7
-3.080796,7.189541,-1.178117,-2.324537,-2.201584,-0.331044,-2.747018,1.227956,1.088512,-0.845495,-4.99391,-0.506102,1.500008,-1.862043,-1.185599,2.639144,1.822598,-1.910614,-1.251727,-1.61189,6
-5.118931,4.119575,4.930907,1.988499,0.773663,0.11255,3.906196,2.938288,1.203168,-2.443613,4.671959,-3.63728,-0.453991,1.355221,1.867865,3.651282,2.840319,0.516236,-0.107262,-2.268544,5
-1.211935,-1.599108,-0.902027,-2.865539,4.138143,0.079609,1.508915,-2.815447,0.617689,1.850558,-0.627863,-0.490326,1.960923,-1.825198,-2.493432,-1.923403,-2.015599,-0.875098,0.755736,-0.20202,1
6.69604,1.127681,1.329845,-0.758442,0.281613,-1.443421,1.314732,-0.51687,1.963787,0.021972,-2.933687,4.924104,1.341418,1.080652,-0.744828,-0.010069,-7.764057,3.967312,1.527347,1.321984,8
3.152566,-3.159683,5.898637,-1.299398,2.318145,-1.090468,-3.166099,1.933401,5.615362,-3.944921,0.480935,-0.22115,-0.222882,-1.101078,-0.395305,3.503874,-2.395416,-0.773871,0.259714,-0.650541,3
1.400753,4.177899,-1.374028,-0.435377,-0.412876,1.066662,-0.495565,-1.257707,0.122174,3.431899,1.000818,-1.566442,1.613563,-5.306296,2.924528,3.341309,0.556577,-0.110301,-0.568793,4.780861,1
-3.386719,-0.995428,-0.610064,-1.503869,-0.781672,2.611588,1.280572,-2.54222,2.176728,1.553662,-3.103839,-2.210317,0.106736,2.945878,0.23868,0.225165,-3.272614,-0.314033,1.669244,-2.059338,4
-0.210247,1.587827,0.253385,-0.172163,-2.966074,-2.610353,0.897874,0.628974,-1.450311,2.056673,1.442545,-1.49954,4.453046,-0.744045,1.266695,-5.943206,1.042887,1.632254,4.397031,1.083953,7
1.758637,4.731504,1.400023,-2.34329,0.100226,-4.648735,1.494462,1.559031,1.811148,0.219282,5.743492,-3.355648,-3.300566,1.18445,-1.211804,-1.899793,-3.87239,0.416847,-3.441903,-8.586599,4
-3.350197,-3.169594,4.378349,-0.592899,4.245093,-3.897445,-4.719475,0.143205,3.100693,2.502117,0.145913,-3.594623,0.62187,-1.220327,2.410767,0.877419,2.93456,-0.323942,1.773515,-0.489669,7
2.580548,2.262294,-1.889851,0.439134,-5.527303,-0.553745,3.337354,0.197488,-4.197837,-0.014372,2.054689,-2.146471,-4.111351,-0.312462,0.185015,-0.873772,3.519687,-1.619846,-2.242659,-4.26304,2
1.633969,-1.157301,-0.463274,0.308145,-0.305281,-1.989143,1.144003,-2.538955,-1.806253,-0.547789,2.634788,1.009436,-1.301079,-2.526518,-1.68747,-0.655383,-3.649763,1.415482,-2.546714,-0.478373,1
-3.799845,4.121852,-1.272085,-2.175305,-0.645336,-2.204381,2.107024,-0.147571,4.64746,-1.049228,-1.957122,-5.872413,2.80868,-0.97702,1.604671,-1.813475,0.540469,0.645356,1.56575,-3.706868,6
-0.410049,2.193161,3.08015,-2.654282,0.341572,4.953897,1.46348,1.113314,2.218345,-3.463332,3.722155,-2.046143,-0.975905,5.222728,-0.91154,-3.587365,-3.103025,0.970938,3.724393,1.022193,9
4.657043,-0.909317,-1.198807,-0.948768,4.655217,1.109182,2.829877,-1.668779,-2.85004,6.16074,0.168414,0.64237,-0.337208,-0.879653,1.017007,-0.256059,-4.752559,-1.603381,0.885885,3.391081,3
4.343141,-2.492376,0.030807,-2.744964,2.937667,-4.6526,-3.835069,-1.514915,0.335978,0.367596,-2.095907,-1.05869,-5.400815,4.352463,0.019079,0.725662,-1.920885,-0.567593,-0.541473,-2.625937,3
1.028507,1.132394,-1.714137,2.002834,2.568887,0.119926,-2.67684,0.785396,1.549828,1.471012,0.951826,3.413141,0.103088,-1.484278,-1.11151,0.054047,-2.577412,2.618043,0.693628,2.313362,8
-1.215174,-2.103489,5.311417,0.434871,-4.061924,0.397737,-3.350574,1.648742,-0.620268,1.676512,-1.330161,-2.115622,-2.934609,-1.083697,-0.805018,4.161375,-2.835179,-2.015122,1.669537,1.372223,9
-3.358449,4.287506,-4.164706,-0.438659,-0.480766,0.728345,3.167271,0.465643,-0.849304,-5.412661,-2.34439,2.338876,-4.538691,3.621878,2.652813,0.991509,-5.172055,2.300932,1.714983,4.571619,8
-5.505968,2.817273,-2.293902,-3.696016,-0.282998,-3.653694,-1.247521,-2.943766,0.366796,-1.075011,1.309443,0.203102,-2.908378,0.366033,-0.099638,0.997161,-1.967015,4.228598,-1.016231,4.002511,8
-2.452554,-0.602405,-4.592336,-0.410944,-1.431834,0.908317,-4.982872,-6.926403,-1.203288,1.533839,8.569562,5.040494,-1.198099,-1.737973,1.965376,2.00841,-5.377269,-2.185845,3.050081,-4.92078,1
-0.252855,-1.586379,-2.656689,-0.195266,-1.036102,1.035661,-0.322621,2.141438,-1.177553,-0.251237,-0.604307,-1.848977,-4.060649,1.349301,-2.27748,-1.129086,0.554731,3.865042,-3.107336,0.950749,2
0.381076,-0.229229,0.15255,-1.976204,-3.035802,-3.019277,3.232906,-4.645171,-0.44929,-2.943691,-3.293157,3.821635,-0.870691,0.170735,-0.664354,2.682551,-7.531301,7.012837,4.109436,4.691047,8
-1.10101,3.825145,5.643667,-0.372938,0.400945,1.461877,2.607064,-1.582,-5.384676,0.458181,2.370256,0.332056,-4.021201,-1.828679,1.708651,2.727759,2.973946,1.6263,2.588426,-2.994636,5
4.036998,2.97953,0.324968,-3.383156,1.868733,-2.768369,0.378494,-1.448403,-0.282338,-1.057633,0.061704,-0.171642,0.811716,0.160487,0.998736,4.166291,-4.880005,2.944179,-2.398262,1.953993,8
0.493689,2.53667,2.367281,-2.559694,1.998865,4.661446,-0.581181,3.930962,1.053749,-1.752864,-1.376455,-3.237973,-1.736088,-4.451992,2.350682,-6.601819,1.229518,-2.137303,-2.898858,2.544544,1
1.905217,-0.262665,-1.694891,-1.49026,0.030388,-4.343925,-4.520429,0.263716,-2.814999,-0.700628,0.167767,1.968258,1.173622,0.946208,1.946609,1.445058,0.918895,-2.109129,4.428612,0.432159,0
