dataset,Accuracy,RMSE,Fscore,Kappa,PRC,AUC,nInstances,nClasses,nAttributes,Algorithm,RunTime,avgMissCost,AvgTotalCost,SAR,median1,mean1,sdt1,skewness1,mad1,median2,mean2,sdt2,skewness2,mad2,median3,mean3,sdt3,skewness3,mad3,median4,mean4,sdt4,skewness4,mad4,entro_Class,totalCorr
pca_splice,67.21,0.39,0.72,0.1,0.99,0.19,3190,3,4,LWL,22419,0.39,125.3,0.49,-0.125272,9.09E-09,6.087620611,56.20723553,0.033939679,0.1573245,-1.25E-09,2.533860293,-0.151007356,2.823547948,-0.2129665,6.27E-09,2.434142883,0.19102208,2.617851283,0.0124145,6.27E-10,2.145041641,-0.0092137,2.286983889,1.025662307,8.46647693
pca_splice,74.98,0.32,0.8,0.12,1,0.2,3190,3,4,NaiveBayes,63,0.32,101.9,0.54,-0.125272,9.09E-09,6.087620611,56.20723553,0.033939679,0.1573245,-1.25E-09,2.533860293,-0.151007356,2.823547948,-0.2129665,6.27E-09,2.434142883,0.19102208,2.617851283,0.0124145,6.27E-10,2.145041641,-0.0092137,2.286983889,1.025662307,8.46647693
pca_splice,50.69,0.39,0.53,0.03,0.97,0.17,3190,3,4,AdaBoostM1,452,0.63,199.8,0.43,-0.125272,9.09E-09,6.087620611,56.20723553,0.033939679,0.1573245,-1.25E-09,2.533860293,-0.151007356,2.823547948,-0.2129665,6.27E-09,2.434142883,0.19102208,2.617851283,0.0124145,6.27E-10,2.145041641,-0.0092137,2.286983889,1.025662307,8.46647693
pca_splice,88.75,0.23,0.93,0.14,1,0.2,3190,3,4,Bagging,905,0.15,47.9,0.62,-0.125272,9.09E-09,6.087620611,56.20723553,0.033939679,0.1573245,-1.25E-09,2.533860293,-0.151007356,2.823547948,-0.2129665,6.27E-09,2.434142883,0.19102208,2.617851283,0.0124145,6.27E-10,2.145041641,-0.0092137,2.286983889,1.025662307,8.46647693
pca_splice,51.88,0.47,0.51,0.5,0.92,0.1,3190,3,4,Stacking,64,0.48,153.5,0.38,-0.125272,9.09E-09,6.087620611,56.20723553,0.033939679,0.1573245,-1.25E-09,2.533860293,-0.151007356,2.823547948,-0.2129665,6.27E-09,2.434142883,0.19102208,2.617851283,0.0124145,6.27E-10,2.145041641,-0.0092137,2.286983889,1.025662307,8.46647693
pca_splice,87.21,0.23,0.92,0.14,1,0.2,3190,3,4,LogitBoost,1076,0.17,53.9,0.61,-0.125272,9.09E-09,6.087620611,56.20723553,0.033939679,0.1573245,-1.25E-09,2.533860293,-0.151007356,2.823547948,-0.2129665,6.27E-09,2.434142883,0.19102208,2.617851283,0.0124145,6.27E-10,2.145041641,-0.0092137,2.286983889,1.025662307,8.46647693
pca_splice,88.46,0.24,0.93,0.14,0.99,0.19,3190,3,4,RandomCommittee,2559,0.17,55.1,0.61,-0.125272,9.09E-09,6.087620611,56.20723553,0.033939679,0.1573245,-1.25E-09,2.533860293,-0.151007356,2.823547948,-0.2129665,6.27E-09,2.434142883,0.19102208,2.617851283,0.0124145,6.27E-10,2.145041641,-0.0092137,2.286983889,1.025662307,8.46647693
pca_splice,51.88,0.47,0.51,0.5,0.92,0.1,3190,3,4,Vote,16,0.48,153.5,0.38,-0.125272,9.09E-09,6.087620611,56.20723553,0.033939679,0.1573245,-1.25E-09,2.533860293,-0.151007356,2.823547948,-0.2129665,6.27E-09,2.434142883,0.19102208,2.617851283,0.0124145,6.27E-10,2.145041641,-0.0092137,2.286983889,1.025662307,8.46647693
pca_splice,89.81,0.21,0.94,0.15,1,0.2,3190,3,4,Logistic,1655,0.13,42.8,0.63,-0.125272,9.09E-09,6.087620611,56.20723553,0.033939679,0.1573245,-1.25E-09,2.533860293,-0.151007356,2.823547948,-0.2129665,6.27E-09,2.434142883,0.19102208,2.617851283,0.0124145,6.27E-10,2.145041641,-0.0092137,2.286983889,1.025662307,8.46647693
pca_splice,87.18,0.23,0.92,0.14,0.99,0.2,3190,3,4,MultilayerPerceptron,27363,0.16,50.2,0.61,-0.125272,9.09E-09,6.087620611,56.20723553,0.033939679,0.1573245,-1.25E-09,2.533860293,-0.151007356,2.823547948,-0.2129665,6.27E-09,2.434142883,0.19102208,2.617851283,0.0124145,6.27E-10,2.145041641,-0.0092137,2.286983889,1.025662307,8.46647693
pca_splice,89.37,0.21,0.94,0.15,1,0.2,3190,3,4,SimpleLogistic,7927,0.14,44.6,0.63,-0.125272,9.09E-09,6.087620611,56.20723553,0.033939679,0.1573245,-1.25E-09,2.533860293,-0.151007356,2.823547948,-0.2129665,6.27E-09,2.434142883,0.19102208,2.617851283,0.0124145,6.27E-10,2.145041641,-0.0092137,2.286983889,1.025662307,8.46647693
pca_splice,89.31,0.32,0.94,0.15,0.99,0.19,3190,3,4,SMO,516,0.14,43.8,0.59,-0.125272,9.09E-09,6.087620611,56.20723553,0.033939679,0.1573245,-1.25E-09,2.533860293,-0.151007356,2.823547948,-0.2129665,6.27E-09,2.434142883,0.19102208,2.617851283,0.0124145,6.27E-10,2.145041641,-0.0092137,2.286983889,1.025662307,8.46647693
pca_splice,92.76,0.22,0.93,0.88,0.92,0.94,3190,3,4,SVM,1.53,0.07,231,0.882533333,-0.125272,9.09E-09,6.087620611,56.20723553,0.033939679,0.1573245,-1.25E-09,2.533860293,-0.151007356,2.823547948,-0.2129665,6.27E-09,2.434142883,0.19102208,2.617851283,0.0124145,6.27E-10,2.145041641,-0.0092137,2.286983889,1.025662307,8.46647693
pca_sponge,91.79,0.15,0.88,0.7,0.88,0.15,76,3,4,J48,0,0.08,0.6,0.64,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,91.79,0.15,0.88,0.7,0.89,0.18,76,3,4,DecisionStump,0,0.08,0.6,0.65,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,91.79,0.17,0.88,0.7,0.9,0.17,76,3,4,RandomForest,17,0.08,0.6,0.64,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,91.79,0.15,0.88,0.7,0.88,0.15,76,3,4,PART,0,0.08,0.6,0.64,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,91.79,0.16,0.88,0.7,0.88,0.15,76,3,4,DecisionTable,31,0.08,0.6,0.63,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,91.79,0.15,0.88,0.7,0.88,0.15,76,3,4,JRip,0,0.08,0.6,0.64,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,91.79,0.13,0.88,0.7,0.88,0.15,76,3,4,OneR,15,0.08,0.6,0.65,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,91.79,0.16,0.88,0.7,0.88,0.15,76,3,4,ZeroR,0,0.08,0.6,0.63,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,95.89,0.09,0.94,0.86,0.94,0.23,76,3,4,IBk,0,0.04,0.3,0.7,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,89.11,0.18,0.87,0.5,0.88,0.11,76,3,4,KStar,47,0.14,1,0.61,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,91.79,0.15,0.88,0.7,0.96,0.25,76,3,4,LWL,16,0.08,0.6,0.67,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,91.79,0.16,0.88,0.7,0.94,0.19,76,3,4,NaiveBayes,0,0.08,0.6,0.65,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,91.79,0.16,0.88,0.7,0.9,0.19,76,3,4,AdaBoostM1,15,0.08,0.6,0.65,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,91.79,0.15,0.88,0.7,0.88,0.15,76,3,4,Bagging,32,0.08,0.6,0.64,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,91.79,0.16,0.88,0.7,0.88,0.15,76,3,4,Stacking,0,0.08,0.6,0.63,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,90.54,0.14,0.88,0.73,0.94,0.21,76,3,4,LogitBoost,31,0.13,1,0.66,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,91.79,0.17,0.9,0.67,0.95,0.25,76,3,4,RandomCommittee,47,0.11,0.8,0.67,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,91.79,0.16,0.88,0.7,0.88,0.15,76,3,4,Vote,0,0.08,0.6,0.63,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,90.54,0.18,0.88,0.73,0.9,0.12,76,3,4,Logistic,31,0.13,1,0.61,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,91.79,0.16,0.88,0.7,0.87,0.08,76,3,4,MultilayerPerceptron,593,0.08,0.6,0.61,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,91.79,0.18,0.88,0.7,0.9,0.14,76,3,4,SimpleLogistic,171,0.08,0.6,0.62,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,91.79,0.32,0.88,0.7,0.88,0.15,76,3,4,SMO,266,0.08,0.6,0.58,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_sponge,92.1,0.22,0.88,0,0.82,0.2,76,3,4,SVM,0.06,0.08,6,0.633666667,-0.567039,-1.32E-08,2.426908481,0.084555603,3.45763966,-0.280132,-1.32E-08,1.099641048,1.124842886,0.944757198,0.0976435,-9.74E-18,0.984442317,-0.716246017,1.013501654,-0.054719,1.32E-08,0.920094763,0.095946734,1.242667877,0.31847967,4.265612802
pca_SWD,56.3,0.38,0.56,0.33,0.55,0.73,1000,4,4,J48,94,0.62,61.5,0.64,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,53.7,0.39,0.47,0.25,0.46,0.68,1000,4,4,DecisionStump,16,0.77,77.2,0.61,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,56.6,0.38,0.56,0.35,0.59,0.74,1000,4,4,RandomForest,296,0.6,59.9,0.64,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,57.1,0.38,0.56,0.34,0.57,0.74,1000,4,4,PART,187,0.62,61.7,0.65,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,56.8,0.37,0.56,0.34,0.56,0.74,1000,4,4,DecisionTable,156,0.62,61.6,0.64,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,57.5,0.38,0.57,0.34,0.51,0.71,1000,4,4,JRip,422,0.61,60.9,0.64,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,53.4,0.48,0.53,0.28,0.45,0.64,1000,4,4,OneR,0,0.68,67.9,0.56,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,39.9,0.41,0.23,0,0.34,0.5,1000,4,4,ZeroR,16,0.82,81.8,0.5,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,56.9,0.38,0.57,0.35,0.59,0.73,1000,4,4,IBk,62,0.6,60.2,0.64,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,53.6,0.41,0.54,0.3,0.56,0.71,1000,4,4,KStar,6490,0.65,65.1,0.61,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,56.1,0.38,0.54,0.31,0.59,0.74,1000,4,4,LWL,1171,0.68,68,0.64,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,55.2,0.37,0.55,0.32,0.6,0.75,1000,4,4,NaiveBayes,16,0.65,64.9,0.64,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,53.7,0.39,0.47,0.25,0.46,0.68,1000,4,4,AdaBoostM1,46,0.77,77.2,0.61,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,59,0.37,0.58,0.37,0.61,0.76,1000,4,4,Bagging,394,0.59,58.8,0.66,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,39.9,0.41,0.23,0,0.34,0.5,1000,4,4,Stacking,32,0.82,81.8,0.5,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,56.4,0.37,0.56,0.34,0.61,0.75,1000,4,4,LogitBoost,374,0.6,59.9,0.65,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,56.8,0.38,0.57,0.35,0.58,0.73,1000,4,4,RandomCommittee,484,0.6,60.4,0.64,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,39.9,0.41,0.23,0,0.34,0.5,1000,4,4,Vote,0,0.82,81.8,0.5,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,56.4,0.37,0.56,0.34,0.61,0.76,1000,4,4,Logistic,453,0.62,62,0.65,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,57,0.38,0.55,0.33,0.59,0.75,1000,4,4,MultilayerPerceptron,10608,0.63,63.2,0.65,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,56.6,0.37,0.56,0.34,0.6,0.75,1000,4,4,SimpleLogistic,2263,0.62,62,0.65,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,56.2,0.38,0.55,0.33,0.5,0.7,1000,4,4,SMO,718,0.64,64.4,0.63,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_SWD,55,0.48,0.54,0.3,0.45,0.62,1000,4,4,SVM,1,0.65,652,0.563333333,-0.131533,-3.30E-08,1.302321473,0.144239684,1.380804684,-0.079948,-2.90E-08,0.971395785,0.12405669,1.000385091,-0.043905,3.10E-08,0.910920578,0.309842323,0.84797307,-0.021153,6.00E-09,0.806535971,0.085468531,0.696438007,1.174323575,8.989287882
pca_tae,49.46,0.49,0.56,0.12,0.78,0.57,151,3,4,J48,16,0.72,10.8,0.53,-1.178232,-2.65E-08,12.89996514,0.495187697,13.7168106,0.078636,-7.82E-17,7.705735129,-0.251963666,9.829559422,0.656215,-4.64E-08,6.034972465,0.229424779,6.703521044,-0.154212,-5.23E-19,0.398578191,1.197626174,0.213879876,1.091712947,5.494356583
pca_tae,36.17,0.49,0.31,-0.02,0.66,0.48,151,3,4,DecisionStump,15,0.76,11.4,0.45,-1.178232,-2.65E-08,12.89996514,0.495187697,13.7168106,0.078636,-7.82E-17,7.705735129,-0.251963666,9.829559422,0.656215,-4.64E-08,6.034972465,0.229424779,6.703521044,-0.154212,-5.23E-19,0.398578191,1.197626174,0.213879876,1.091712947,5.494356583
pca_tae,59.38,0.41,0.64,0.37,0.85,0.74,151,3,4,RandomForest,47,0.55,8.3,0.64,-1.178232,-2.65E-08,12.89996514,0.495187697,13.7168106,0.078636,-7.82E-17,7.705735129,-0.251963666,9.829559422,0.656215,-4.64E-08,6.034972465,0.229424779,6.703521044,-0.154212,-5.23E-19,0.398578191,1.197626174,0.213879876,1.091712947,5.494356583
pca_tae,51.38,0.47,0.56,0.24,0.78,0.64,151,3,4,PART,31,0.67,10,0.56,-1.178232,-2.65E-08,12.89996514,0.495187697,13.7168106,0.078636,-7.82E-17,7.705735129,-0.251963666,9.829559422,0.656215,-4.64E-08,6.034972465,0.229424779,6.703521044,-0.154212,-5.23E-19,0.398578191,1.197626174,0.213879876,1.091712947,5.494356583
pca_tae,37.42,0.49,0.32,-0.01,0.66,0.48,151,3,4,DecisionTable,32,0.73,11,0.46,-1.178232,-2.65E-08,12.89996514,0.495187697,13.7168106,0.078636,-7.82E-17,7.705735129,-0.251963666,9.829559422,0.656215,-4.64E-08,6.034972465,0.229424779,6.703521044,-0.154212,-5.23E-19,0.398578191,1.197626174,0.213879876,1.091712947,5.494356583
pca_tae,38.08,0.51,0.38,0.08,0.68,0.51,151,3,4,JRip,46,0.71,10.7,0.46,-1.178232,-2.65E-08,12.89996514,0.495187697,13.7168106,0.078636,-7.82E-17,7.705735129,-0.251963666,9.829559422,0.656215,-4.64E-08,6.034972465,0.229424779,6.703521044,-0.154212,-5.23E-19,0.398578191,1.197626174,0.213879876,1.091712947,5.494356583
pca_tae,48.21,0.58,0.56,0.18,0.74,0.65,151,3,4,OneR,16,0.74,11.1,0.52,-1.178232,-2.65E-08,12.89996514,0.495187697,13.7168106,0.078636,-7.82E-17,7.705735129,-0.251963666,9.829559422,0.656215,-4.64E-08,6.034972465,0.229424779,6.703521044,-0.154212,-5.23E-19,0.398578191,1.197626174,0.213879876,1.091712947,5.494356583
pca_tae,34.08,0.5,0.26,0,0.65,0.5,151,3,4,ZeroR,0,0.66,9.9,0.45,-1.178232,-2.65E-08,12.89996514,0.495187697,13.7168106,0.078636,-7.82E-17,7.705735129,-0.251963666,9.829559422,0.656215,-4.64E-08,6.034972465,0.229424779,6.703521044,-0.154212,-5.23E-19,0.398578191,1.197626174,0.213879876,1.091712947,5.494356583
pca_tae,62.67,0.38,0.66,0.42,0.85,0.72,151,3,4,IBk,16,0.57,8.5,0.65,-1.178232,-2.65E-08,12.89996514,0.495187697,13.7168106,0.078636,-7.82E-17,7.705735129,-0.251963666,9.829559422,0.656215,-4.64E-08,6.034972465,0.229424779,6.703521044,-0.154212,-5.23E-19,0.398578191,1.197626174,0.213879876,1.091712947,5.494356583
pca_tae,52.75,0.49,0.57,0.25,0.82,0.63,151,3,4,KStar,202,0.66,9.9,0.56,-1.178232,-2.65E-08,12.89996514,0.495187697,13.7168106,0.078636,-7.82E-17,7.705735129,-0.251963666,9.829559422,0.656215,-4.64E-08,6.034972465,0.229424779,6.703521044,-0.154212,-5.23E-19,0.398578191,1.197626174,0.213879876,1.091712947,5.494356583
pca_tae,36.21,0.47,0.36,0.09,0.77,0.58,151,3,4,LWL,48,0.8,12,0.49,-1.178232,-2.65E-08,12.89996514,0.495187697,13.7168106,0.078636,-7.82E-17,7.705735129,-0.251963666,9.829559422,0.656215,-4.64E-08,6.034972465,0.229424779,6.703521044,-0.154212,-5.23E-19,0.398578191,1.197626174,0.213879876,1.091712947,5.494356583
